index,Date,HomeTeamId,AwayTeamId,HTR,FTR
159,10/12/2023,73.0,67.0,H,H
160,15/12/2023,351.0,73.0,A,A
161,16/12/2023,61.0,356.0,D,H
162,16/12/2023,65.0,354.0,H,D
163,16/12/2023,67.0,63.0,D,H
164,16/12/2023,328.0,62.0,A,A
165,17/12/2023,57.0,397.0,D,H
166,17/12/2023,402.0,58.0,H,A
167,17/12/2023,563.0,76.0,H,H
168,17/12/2023,64.0,66.0,D,D
169,21/12/2023,354.0,397.0,H,D
170,22/12/2023,58.0,356.0,D,D
171,23/12/2023,563.0,66.0,D,H
172,23/12/2023,63.0,328.0,D,A
173,23/12/2023,389.0,67.0,H,H
174,23/12/2023,351.0,1044.0,D,A
175,23/12/2023,73.0,62.0,H,H
176,23/12/2023,64.0,57.0,D,D
177,24/12/2023,76.0,61.0,D,H
178,26/12/2023,67.0,351.0,D,A
179,26/12/2023,1044.0,63.0,H,H
180,26/12/2023,356.0,389.0,A,A
181,26/12/2023,328.0,64.0,A,A
182,26/12/2023,66.0,58.0,A,H
183,27/12/2023,402.0,76.0,A,A
184,27/12/2023,61.0,354.0,D,H
185,27/12/2023,62.0,65.0,H,A
186,28/12/2023,397.0,73.0,H,H
187,28/12/2023,57.0,563.0,A,A
188,30/12/2023,389.0,61.0,A,A
189,30/12/2023,58.0,328.0,H,H
190,30/12/2023,354.0,402.0,H,H
191,30/12/2023,65.0,356.0,H,H
192,30/12/2023,76.0,62.0,H,H
193,30/12/2023,351.0,66.0,D,H
194,31/12/2023,63.0,57.0,D,H
195,31/12/2023,73.0,1044.0,H,H
196,01/01/2024,64.0,67.0,D,H
197,02/01/2024,563.0,397.0,D,D
198,12/01/2024,328.0,389.0,H,D
199,13/01/2024,61.0,63.0,H,H
200,13/01/2024,67.0,65.0,H,A
201,14/01/2024,62.0,58.0,D,D
202,14/01/2024,66.0,73.0,H,D
203,20/01/2024,57.0,354.0,H,H
204,20/01/2024,402.0,351.0,D,H
205,21/01/2024,356.0,563.0,D,D
206,21/01/2024,1044.0,64.0,D,A
207,22/01/2024,397.0,76.0,D,D
208,30/01/2024,351.0,57.0,D,A
209,30/01/2024,63.0,62.0,D,D
210,30/01/2024,389.0,397.0,H,H
211,30/01/2024,354.0,356.0,D,H
212,30/01/2024,58.0,67.0,A,A
213,31/01/2024,65.0,328.0,H,H
214,31/01/2024,73.0,402.0,A,H
215,31/01/2024,64.0,61.0,H,H
216,01/02/2024,563.0,1044.0,A,D
217,01/02/2024,76.0,66.0,A,A
218,03/02/2024,62.0,73.0,A,D
219,03/02/2024,397.0,354.0,H,H
220,03/02/2024,328.0,63.0,A,D
221,03/02/2024,67.0,389.0,D,D
222,03/02/2024,356.0,58.0,A,A
223,04/02/2024,1044.0,351.0,D,D
224,04/02/2024,61.0,76.0,A,A
225,04/02/2024,66.0,563.0,H,H
226,04/02/2024,57.0,64.0,D,H
227,05/02/2024,402.0,65.0,D,A
228,10/02/2024,65.0,62.0,D,H
229,10/02/2024,63.0,1044.0,H,H
230,10/02/2024,64.0,328.0,D,H
231,10/02/2024,389.0,356.0,A,A
232,10/02/2024,73.0,397.0,A,H
233,10/02/2024,76.0,402.0,A,A
234,10/02/2024,351.0,67.0,D,A
235,11/02/2024,563.0,57.0,A,A
236,11/02/2024,58.0,66.0,A,A
237,12/02/2024,354.0,61.0,H,A
238,17/02/2024,402.0,64.0,A,A
239,17/02/2024,328.0,57.0,A,A
240,17/02/2024,63.0,58.0,A,A
241,17/02/2024,67.0,1044.0,D,D
242,17/02/2024,351.0,563.0,H,H
243,17/02/2024,73.0,76.0,A,A
244,17/02/2024,65.0,61.0,A,D
245,18/02/2024,356.0,397.0,A,A
246,18/02/2024,389.0,66.0,A,A
247,19/02/2024,62.0,354.0,D,D
248,20/02/2024,65.0,402.0,D,H
249,21/02/2024,64.0,389.0,A,H
250,24/02/2024,58.0,351.0,H,H
251,24/02/2024,397.0,62.0,D,D
252,24/02/2024,354.0,328.0,D,H
253,24/02/2024,66.0,63.0,D,A
254,24/02/2024,1044.0,65.0,A,A
255,24/02/2024,57.0,67.0,H,H
256,25/02/2024,76.0,356.0,H,H
257,26/02/2024,563.0,402.0,H,H
258,02/03/2024,402.0,61.0,A,D
259,02/03/2024,62.0,563.0,D,A
260,02/03/2024,63.0,397.0,H,H
261,02/03/2024,67.0,76.0,H,H
262,02/03/2024,351.0,64.0,D,A
263,02/03/2024,73.0,354.0,D,H
264,02/03/2024,389.0,58.0,A,A
265,03/03/2024,328.0,1044.0,A,A
266,03/03/2024,65.0,66.0,A,H
267,04/03/2024,356.0,57.0,A,A
268,09/03/2024,66.0,62.0,H,H
269,09/03/2024,1044.0,356.0,A,D
270,09/03/2024,354.0,389.0,H,D
271,09/03/2024,76.0,63.0,D,H
272,09/03/2024,57.0,402.0,D,H
273,10/03/2024,58.0,73.0,D,A
274,10/03/2024,397.0,351.0,H,H
275,10/03/2024,563.0,328.0,A,D
276,10/03/2024,64.0,65.0,A,D
277,11/03/2024,61.0,67.0,D,H
278,13/03/2024,1044.0,389.0,A,H
279,16/03/2024,328.0,402.0,H,H
280,16/03/2024,389.0,351.0,A,D
281,16/03/2024,63.0,73.0,H,H
282,17/03/2024,563.0,58.0,H,D
283,30/03/2024,67.0,563.0,A,H
284,30/03/2024,1044.0,62.0,D,H
285,30/03/2024,61.0,328.0,H,D
286,30/03/2024,351.0,354.0,A,D
287,30/03/2024,356.0,63.0,D,D
288,30/03/2024,73.0,389.0,A,H
289,30/03/2024,58.0,76.0,H,H
290,30/03/2024,402.0,66.0,D,D
291,31/03/2024,64.0,397.0,D,H
292,31/03/2024,65.0,57.0,D,D
293,02/04/2024,67.0,62.0,H,D
294,02/04/2024,351.0,63.0,H,H
295,02/04/2024,1044.0,354.0,D,H
296,02/04/2024,328.0,76.0,D,D
297,02/04/2024,563.0,73.0,D,D
298,03/04/2024,57.0,389.0,H,H
299,03/04/2024,402.0,397.0,D,D
300,03/04/2024,65.0,58.0,H,H
301,04/04/2024,64.0,356.0,H,H
302,04/04/2024,61.0,66.0,D,H
303,06/04/2024,354.0,65.0,D,A
304,06/04/2024,58.0,402.0,H,D
305,06/04/2024,62.0,328.0,H,H
306,06/04/2024,63.0,67.0,D,A
307,06/04/2024,389.0,1044.0,D,H
308,06/04/2024,76.0,563.0,H,A
309,06/04/2024,397.0,57.0,A,A
310,07/04/2024,66.0,64.0,A,D
311,07/04/2024,356.0,61.0,D,D
312,07/04/2024,73.0,351.0,D,H
313,13/04/2024,67.0,73.0,H,H
314,13/04/2024,402.0,356.0,D,H
315,13/04/2024,328.0,397.0,D,D
316,13/04/2024,65.0,389.0,H,H
317,13/04/2024,351.0,76.0,D,D
318,13/04/2024,1044.0,66.0,H,D
319,14/04/2024,64.0,354.0,A,A
320,14/04/2024,563.0,63.0,A,A
321,14/04/2024,57.0,58.0,D,A
322,15/04/2024,61.0,62.0,H,H
323,20/04/2024,389.0,402.0,A,A
324,20/04/2024,356.0,328.0,A,A
325,20/04/2024,76.0,57.0,A,A
326,21/04/2024,62.0,351.0,H,H
327,21/04/2024,58.0,1044.0,D,H
328,21/04/2024,354.0,563.0,H,H
329,21/04/2024,63.0,64.0,D,A
330,23/04/2024,57.0,61.0,H,H
331,24/04/2024,76.0,1044.0,A,A
332,24/04/2024,354.0,67.0,D,H
333,24/04/2024,62.0,64.0,H,H
334,24/04/2024,66.0,356.0,D,H
335,25/04/2024,397.0,65.0,A,A
336,27/04/2024,563.0,64.0,H,D
337,27/04/2024,63.0,354.0,D,D
338,27/04/2024,66.0,328.0,D,D
339,27/04/2024,67.0,356.0,D,H
340,27/04/2024,76.0,389.0,H,H
341,27/04/2024,62.0,402.0,D,H
342,27/04/2024,58.0,61.0,H,D
343,28/04/2024,1044.0,397.0,H,H
344,28/04/2024,73.0,57.0,A,A
345,28/04/2024,351.0,65.0,A,A
346,02/05/2024,61.0,73.0,H,H
347,03/05/2024,389.0,62.0,D,D
348,04/05/2024,57.0,1044.0,H,H
349,04/05/2024,402.0,63.0,D,D
350,04/05/2024,328.0,67.0,A,A
351,04/05/2024,356.0,351.0,D,A
352,04/05/2024,65.0,76.0,H,H
353,05/05/2024,397.0,58.0,D,H
354,05/05/2024,61.0,563.0,H,H
355,05/05/2024,64.0,73.0,H,H
356,06/05/2024,354.0,66.0,H,H
357,11/05/2024,63.0,65.0,A,A
358,11/05/2024,1044.0,402.0,D,A
359,11/05/2024,62.0,356.0,H,H
360,11/05/2024,67.0,397.0,D,D
361,11/05/2024,73.0,328.0,D,H
362,11/05/2024,563.0,389.0,A,H
363,11/05/2024,76.0,354.0,A,A
364,11/05/2024,351.0,61.0,D,A
365,12/05/2024,66.0,57.0,A,A
366,13/05/2024,58.0,64.0,A,D
367,14/05/2024,73.0,65.0,D,A
368,15/05/2024,397.0,61.0,A,A
369,15/05/2024,66.0,67.0,H,H
370,04/08/2023,345.0,340.0,A,A
371,05/08/2023,59.0,74.0,H,H
372,05/08/2023,387.0,1081.0,D,D
373,05/08/2023,343.0,384.0,D,A
374,05/08/2023,68.0,322.0,D,H
375,05/08/2023,1138.0,394.0,D,H
376,05/08/2023,70.0,385.0,H,H
377,05/08/2023,72.0,332.0,A,D
378,05/08/2023,346.0,69.0,H,H
379,06/08/2023,338.0,1076.0,D,H
380,06/08/2023,341.0,715.0,A,D
381,06/08/2023,71.0,349.0,A,A
382,12/08/2023,1076.0,343.0,H,H
383,12/08/2023,332.0,341.0,D,H
384,12/08/2023,715.0,69.0,A,A
385,12/08/2023,394.0,338.0,D,A
386,12/08/2023,322.0,345.0,D,H
387,12/08/2023,349.0,70.0,H,H
388,12/08/2023,384.0,387.0,D,A
389,12/08/2023,1081.0,71.0,D,H
390,12/08/2023,385.0,59.0,H,D
391,12/08/2023,340.0,68.0,A,D
392,12/08/2023,346.0,1138.0,D,D
393,12/08/2023,74.0,72.0,H,H
394,18/08/2023,341.0,74.0,D,D
395,19/08/2023,1138.0,340.0,D,A
396,19/08/2023,59.0,322.0,D,A
397,19/08/2023,387.0,332.0,A,A
398,19/08/2023,338.0,715.0,D,H
399,19/08/2023,343.0,394.0,D,D
400,19/08/2023,69.0,349.0,D,A
401,19/08/2023,345.0,1081.0,D,A
402,19/08/2023,70.0,346.0,D,H
403,19/08/2023,71.0,385.0,D,H
404,19/08/2023,72.0,1076.0,D,D
405,20/08/2023,68.0,384.0,H,H
406,25/08/2023,322.0,387.0,H,D
407,26/08/2023,332.0,1138.0,H,H
408,26/08/2023,715.0,345.0,D,H
409,26/08/2023,1076.0,71.0,D,D
410,26/08/2023,394.0,68.0,A,A
411,26/08/2023,349.0,341.0,A,A
412,26/08/2023,384.0,70.0,H,H
413,26/08/2023,1081.0,72.0,A,H
414,26/08/2023,385.0,338.0,A,A
415,26/08/2023,340.0,69.0,D,H
416,26/08/2023,74.0,343.0,H,H
417,27/08/2023,346.0,59.0,D,A
418,02/09/2023,332.0,384.0,A,D
419,02/09/2023,71.0,340.0,H,H
420,02/09/2023,72.0,387.0,H,A
421,02/09/2023,1076.0,346.0,D,D
422,02/09/2023,349.0,715.0,A,H
423,02/09/2023,341.0,345.0,D,D
424,02/09/2023,338.0,322.0,A,A
425,02/09/2023,343.0,69.0,A,A
426,02/09/2023,1138.0,59.0,H,H
427,02/09/2023,385.0,68.0,H,H
428,02/09/2023,70.0,1081.0,D,A
429,02/09/2023,74.0,394.0,A,A
430,15/09/2023,322.0,1076.0,A,D
431,15/09/2023,340.0,338.0,A,A
432,16/09/2023,59.0,343.0,H,H
433,16/09/2023,387.0,74.0,D,D
434,16/09/2023,394.0,385.0,H,H
435,16/09/2023,68.0,70.0,H,H
436,16/09/2023,1081.0,1138.0,H,H
437,16/09/2023,69.0,71.0,D,A
438,16/09/2023,345.0,349.0,A,A
439,16/09/2023,346.0,332.0,D,H
440,16/09/2023,715.0,72.0,D,H
441,17/09/2023,384.0,341.0,A,A
442,19/09/2023,387.0,1138.0,H,H
443,19/09/2023,715.0,1076.0,D,H
444,19/09/2023,1081.0,332.0,D,H
445,19/09/2023,69.0,72.0,A,D
446,19/09/2023,340.0,349.0,A,A
447,19/09/2023,345.0,343.0,H,D
448,20/09/2023,59.0,71.0,A,A
449,20/09/2023,394.0,70.0,D,D
450,20/09/2023,322.0,341.0,D,D
451,20/09/2023,384.0,385.0,H,H
452,20/09/2023,346.0,74.0,D,D
453,20/09/2023,68.0,338.0,A,A
454,22/09/2023,332.0,69.0,D,D
455,23/09/2023,349.0,59.0,H,H
456,23/09/2023,341.0,346.0,D,H
457,23/09/2023,338.0,387.0,D,H
458,23/09/2023,343.0,340.0,D,H
459,23/09/2023,1138.0,68.0,H,H
460,23/09/2023,385.0,1081.0,D,D
461,23/09/2023,72.0,345.0,H,H
462,23/09/2023,74.0,384.0,D,D
463,24/09/2023,70.0,322.0,A,A
464,24/09/2023,71.0,715.0,D,A
465,25/09/2023,1076.0,394.0,H,D
466,29/09/2023,345.0,71.0,A,A
467,30/09/2023,340.0,341.0,H,H
468,30/09/2023,387.0,70.0,H,A
469,30/09/2023,715.0,385.0,D,H
470,30/09/2023,394.0,349.0,D,D
471,30/09/2023,322.0,1138.0,D,D
472,30/09/2023,384.0,72.0,A,A
473,30/09/2023,68.0,332.0,D,H
474,30/09/2023,1081.0,74.0,A,A
475,30/09/2023,69.0,1076.0,D,A
476,30/09/2023,346.0,343.0,A,A
477,01/10/2023,59.0,338.0,A,A
478,03/10/2023,332.0,394.0,H,H
479,03/10/2023,349.0,322.0,H,H
480,03/10/2023,343.0,715.0,D,H
481,03/10/2023,1138.0,384.0,D,A
482,03/10/2023,70.0,340.0,A,A
483,03/10/2023,74.0,345.0,H,H
484,04/10/2023,1076.0,59.0,D,H
485,04/10/2023,341.0,69.0,H,H
486,04/10/2023,338.0,1081.0,D,H
487,04/10/2023,71.0,346.0,H,H
488,04/10/2023,72.0,68.0,D,H
489,04/10/2023,385.0,387.0,D,A
490,06/10/2023,332.0,74.0,H,H
491,07/10/2023,71.0,343.0,D,A
492,07/10/2023,715.0,346.0,H,D
493,07/10/2023,1076.0,68.0,A,D
494,07/10/2023,349.0,1081.0,H,H
495,07/10/2023,341.0,387.0,D,H
496,07/10/2023,338.0,70.0,H,H
497,07/10/2023,384.0,322.0,A,D
498,07/10/2023,1138.0,72.0,H,A
499,07/10/2023,69.0,59.0,A,A
500,07/10/2023,345.0,394.0,D,D
501,07/10/2023,340.0,385.0,H,D
502,21/10/2023,1081.0,384.0,D,D
503,21/10/2023,59.0,715.0,D,H
504,21/10/2023,387.0,1076.0,H,H
505,21/10/2023,394.0,69.0,H,H
506,21/10/2023,322.0,340.0,D,A
507,21/10/2023,343.0,332.0,D,H
508,21/10/2023,68.0,341.0,H,A
509,21/10/2023,70.0,71.0,D,H
510,21/10/2023,72.0,338.0,D,A
511,21/10/2023,346.0,345.0,D,H
512,21/10/2023,74.0,1138.0,D,D
513,24/10/2023,394.0,715.0,A,A
514,24/10/2023,384.0,59.0,D,A
515,24/10/2023,68.0,343.0,D,A
516,24/10/2023,72.0,346.0,D,A
517,24/10/2023,338.0,71.0,H,H
518,24/10/2023,74.0,69.0,D,H
519,25/10/2023,332.0,322.0,A,A
520,25/10/2023,387.0,349.0,A,A
521,25/10/2023,1138.0,345.0,H,H
522,25/10/2023,1081.0,340.0,A,D
523,25/10/2023,385.0,1076.0,D,H
524,25/10/2023,70.0,341.0,D,H
525,28/10/2023,341.0,394.0,H,H
526,28/10/2023,340.0,332.0,H,H
527,28/10/2023,59.0,72.0,A,A
528,28/10/2023,715.0,387.0,H,H
529,28/10/2023,322.0,1081.0,D,H
530,28/10/2023,349.0,1138.0,D,H
531,28/10/2023,343.0,70.0,A,A
532,28/10/2023,69.0,338.0,D,A
533,28/10/2023,71.0,68.0,H,H
534,28/10/2023,346.0,384.0,D,D
535,29/10/2023,345.0,385.0,H,H
536,30/10/2023,1076.0,74.0,A,A
537,03/11/2023,338.0,341.0,D,A
538,04/11/2023,332.0,349.0,H,D
539,04/11/2023,387.0,345.0,D,H
540,04/11/2023,394.0,346.0,D,D
541,04/11/2023,384.0,340.0,D,A
542,04/11/2023,1138.0,343.0,H,D
543,04/11/2023,1081.0,1076.0,H,H
544,04/11/2023,385.0,69.0,D,D
545,04/11/2023,70.0,715.0,D,D
546,04/11/2023,72.0,71.0,D,D
547,04/11/2023,74.0,322.0,D,H
548,05/11/2023,68.0,59.0,A,A
549,07/11/2023,385.0,349.0,D,D
550,10/11/2023,59.0,1081.0,A,A
551,11/11/2023,71.0,332.0,D,H
552,11/11/2023,715.0,68.0,H,A
553,11/11/2023,1076.0,70.0,D,D
554,11/11/2023,322.0,394.0,D,H
555,11/11/2023,349.0,72.0,H,H
556,11/11/2023,341.0,1138.0,H,H
557,11/11/2023,343.0,338.0,D,H
558,11/11/2023,69.0,387.0,D,D
559,11/11/2023,345.0,384.0,A,A
560,11/11/2023,340.0,74.0,H,H
561,11/11/2023,346.0,385.0,H,H
562,24/11/2023,385.0,341.0,D,D
563,25/11/2023,332.0,345.0,D,H
564,25/11/2023,387.0,343.0,H,H
565,25/11/2023,394.0,340.0,A,D
566,25/11/2023,338.0,346.0,D,H
567,25/11/2023,384.0,1076.0,A,A
568,25/11/2023,68.0,69.0,H,H
569,25/11/2023,1138.0,71.0,H,H
570,25/11/2023,1081.0,715.0,D,A
571,25/11/2023,70.0,59.0,A,A
572,25/11/2023,72.0,322.0,H,D
573,25/11/2023,74.0,349.0,H,H
574,28/11/2023,715.0,74.0,D,A
575,28/11/2023,1076.0,1138.0,D,H
576,28/11/2023,322.0,385.0,H,H
577,28/11/2023,343.0,1081.0,H,H
578,28/11/2023,69.0,70.0,D,H
579,28/11/2023,346.0,68.0,D,H
580,29/11/2023,59.0,332.0,D,H
581,29/11/2023,341.0,72.0,H,H
582,29/11/2023,345.0,338.0,A,D
583,29/11/2023,340.0,387.0,D,H
584,29/11/2023,71.0,394.0,D,A
585,29/11/2023,349.0,384.0,H,H
586,01/12/2023,1081.0,69.0,D,A
587,02/12/2023,74.0,338.0,D,A
588,02/12/2023,332.0,385.0,D,D
589,02/12/2023,322.0,346.0,D,A
590,02/12/2023,349.0,1076.0,H,H
591,02/12/2023,341.0,343.0,H,H
592,02/12/2023,384.0,71.0,H,D
593,02/12/2023,1138.0,70.0,D,H
594,02/12/2023,345.0,59.0,H,H
595,02/12/2023,340.0,715.0,H,H
596,02/12/2023,72.0,394.0,A,D
597,03/12/2023,387.0,68.0,H,A
598,08/12/2023,1076.0,332.0,H,H
599,09/12/2023,59.0,341.0,A,A
600,09/12/2023,71.0,74.0,D,H
601,09/12/2023,715.0,384.0,D,H
602,09/12/2023,394.0,387.0,H,D
603,09/12/2023,338.0,1138.0,H,H
604,09/12/2023,343.0,349.0,A,A
605,09/12/2023,68.0,1081.0,D,D
606,09/12/2023,69.0,322.0,H,H
607,09/12/2023,385.0,72.0,A,A
608,09/12/2023,70.0,345.0,D,A
609,09/12/2023,346.0,340.0,D,D
610,12/12/2023,59.0,387.0,H,H
611,12/12/2023,394.0,1081.0,A,A
612,12/12/2023,385.0,74.0,D,A
613,12/12/2023,70.0,72.0,D,D
614,12/12/2023,346.0,349.0,D,A
615,12/12/2023,71.0,341.0,D,H
616,13/12/2023,715.0,332.0,A,A
617,13/12/2023,1076.0,340.0,D,D
618,13/12/2023,338.0,384.0,A,H
619,13/12/2023,68.0,345.0,D,H
620,13/12/2023,69.0,1138.0,D,D
621,13/12/2023,343.0,322.0,H,A
622,16/12/2023,349.0,68.0,D,D
623,16/12/2023,387.0,71.0,H,H
624,16/12/2023,322.0,715.0,H,H
625,16/12/2023,341.0,1076.0,D,D
626,16/12/2023,384.0,394.0,D,D
627,16/12/2023,1138.0,385.0,D,H
628,16/12/2023,1081.0,346.0,D,A
629,16/12/2023,345.0,69.0,A,H
630,16/12/2023,340.0,59.0,H,H
631,16/12/2023,72.0,343.0,A,A
632,17/12/2023,74.0,70.0,D,D
633,18/12/2023,332.0,338.0,A,A
634,22/12/2023,387.0,322.0,A,H
635,22/12/2023,72.0,1081.0,D,H
636,23/12/2023,341.0,349.0,H,H
637,23/12/2023,59.0,346.0,H,A
638,23/12/2023,338.0,385.0,D,H
639,23/12/2023,343.0,74.0,H,H
640,23/12/2023,68.0,394.0,D,H
641,23/12/2023,1138.0,332.0,A,D
642,23/12/2023,69.0,340.0,A,A
643,23/12/2023,345.0,715.0,H,A
644,23/12/2023,70.0,384.0,D,D
645,23/12/2023,71.0,1076.0,A,A
646,26/12/2023,1081.0,341.0,D,H
647,26/12/2023,384.0,69.0,H,H
648,26/12/2023,715.0,1138.0,D,D
649,26/12/2023,1076.0,345.0,H,H
650,26/12/2023,394.0,59.0,H,H
651,26/12/2023,322.0,71.0,D,A
652,26/12/2023,385.0,343.0,D,H
653,26/12/2023,340.0,72.0,H,H
654,26/12/2023,346.0,387.0,A,A
655,26/12/2023,74.0,68.0,D,H
656,26/12/2023,332.0,70.0,A,A
657,26/12/2023,349.0,338.0,A,D
658,29/12/2023,340.0,1138.0,D,H
659,29/12/2023,332.0,387.0,D,D
660,29/12/2023,715.0,338.0,A,A
661,29/12/2023,1076.0,72.0,D,D
662,29/12/2023,394.0,343.0,D,A
663,29/12/2023,322.0,59.0,D,H
664,29/12/2023,349.0,69.0,D,D
665,29/12/2023,384.0,68.0,H,H
666,29/12/2023,1081.0,345.0,A,A
667,29/12/2023,385.0,71.0,D,D
668,29/12/2023,346.0,70.0,D,D
669,29/12/2023,74.0,341.0,H,H
670,01/01/2024,71.0,1081.0,H,H
671,01/01/2024,59.0,385.0,D,D
672,01/01/2024,387.0,384.0,D,A
673,01/01/2024,341.0,332.0,H,H
674,01/01/2024,338.0,394.0,H,H
675,01/01/2024,343.0,1076.0,D,A
676,01/01/2024,68.0,340.0,D,D
677,01/01/2024,1138.0,346.0,H,D
678,01/01/2024,69.0,715.0,A,A
679,01/01/2024,70.0,349.0,D,D
680,01/01/2024,72.0,74.0,D,H
681,01/01/2024,345.0,322.0,D,H
682,12/01/2024,322.0,68.0,A,A
683,13/01/2024,1076.0,338.0,A,H
684,13/01/2024,332.0,72.0,D,D
685,13/01/2024,715.0,341.0,A,A
686,13/01/2024,394.0,1138.0,D,D
687,13/01/2024,384.0,343.0,D,A
688,13/01/2024,1081.0,387.0,D,H
689,13/01/2024,385.0,70.0,A,A
690,13/01/2024,340.0,345.0,H,H
691,13/01/2024,74.0,59.0,H,H
692,13/01/2024,349.0,71.0,D,H
693,14/01/2024,69.0,346.0,D,A
694,19/01/2024,71.0,322.0,D,A
695,20/01/2024,72.0,340.0,A,A
696,20/01/2024,59.0,394.0,D,D
697,20/01/2024,387.0,346.0,D,D
698,20/01/2024,343.0,385.0,D,D
699,20/01/2024,68.0,74.0,H,H
700,20/01/2024,1138.0,715.0,D,H
701,20/01/2024,69.0,384.0,H,H
702,20/01/2024,345.0,1076.0,A,A
703,20/01/2024,70.0,332.0,A,A
704,21/01/2024,341.0,1081.0,D,H
705,22/01/2024,338.0,349.0,H,D
706,24/01/2024,341.0,68.0,H,H
707,27/01/2024,384.0,1081.0,D,D
708,27/01/2024,71.0,70.0,H,H
709,28/01/2024,69.0,394.0,D,D
710,30/01/2024,1076.0,387.0,D,D
711,30/01/2024,338.0,72.0,H,H
712,31/01/2024,345.0,346.0,D,D
713,02/02/2024,387.0,341.0,D,A
714,03/02/2024,59.0,69.0,D,A
715,03/02/2024,394.0,345.0,D,H
716,03/02/2024,322.0,384.0,H,H
717,03/02/2024,68.0,1076.0,D,H
718,03/02/2024,1081.0,349.0,H,H
719,03/02/2024,385.0,340.0,A,A
720,03/02/2024,70.0,338.0,A,A
721,03/02/2024,72.0,1138.0,A,A
722,03/02/2024,346.0,715.0,A,A
723,03/02/2024,74.0,332.0,D,H
724,04/02/2024,343.0,71.0,D,D
725,09/02/2024,345.0,332.0,H,H
726,10/02/2024,349.0,74.0,A,D
727,10/02/2024,59.0,70.0,H,H
728,10/02/2024,715.0,1081.0,A,A
729,10/02/2024,322.0,72.0,A,A
730,10/02/2024,341.0,385.0,H,H
731,10/02/2024,343.0,387.0,A,A
732,10/02/2024,69.0,68.0,H,D
733,10/02/2024,340.0,394.0,A,H
734,10/02/2024,71.0,1138.0,A,H
735,10/02/2024,346.0,338.0,A,A
736,11/02/2024,1076.0,384.0,A,H
737,13/02/2024,332.0,59.0,D,H
738,13/02/2024,338.0,345.0,H,H
739,13/02/2024,68.0,346.0,H,H
740,13/02/2024,385.0,322.0,H,A
741,13/02/2024,72.0,341.0,A,A
742,13/02/2024,387.0,340.0,D,H
743,13/02/2024,74.0,715.0,H,H
744,14/02/2024,394.0,71.0,H,H
745,14/02/2024,1138.0,1076.0,D,D
746,14/02/2024,1081.0,343.0,H,H
747,14/02/2024,70.0,69.0,H,H
748,14/02/2024,384.0,349.0,A,A
749,16/02/2024,74.0,340.0,A,A
750,17/02/2024,1138.0,341.0,A,A
751,17/02/2024,332.0,71.0,A,H
752,17/02/2024,387.0,69.0,A,A
753,17/02/2024,394.0,322.0,A,A
754,17/02/2024,338.0,343.0,A,A
755,17/02/2024,384.0,345.0,A,A
756,17/02/2024,68.0,715.0,H,H
757,17/02/2024,1081.0,59.0,D,D
758,17/02/2024,385.0,346.0,D,A
759,17/02/2024,70.0,1076.0,D,A
760,17/02/2024,72.0,349.0,A,A
761,20/02/2024,715.0,59.0,D,D
762,20/02/2024,349.0,385.0,H,H
763,20/02/2024,1138.0,74.0,D,A
764,20/02/2024,340.0,322.0,A,A
765,23/02/2024,1076.0,1081.0,A,A
766,23/02/2024,341.0,338.0,A,H
767,24/02/2024,322.0,74.0,D,D
768,24/02/2024,59.0,68.0,A,D
769,24/02/2024,715.0,70.0,H,H
770,24/02/2024,349.0,332.0,D,H
771,24/02/2024,343.0,1138.0,A,A
772,24/02/2024,69.0,385.0,A,H
773,24/02/2024,345.0,387.0,H,H
774,24/02/2024,340.0,384.0,A,A
775,24/02/2024,71.0,72.0,A,A
776,24/02/2024,346.0,394.0,D,A
777,01/03/2024,74.0,1076.0,H,H
778,02/03/2024,387.0,715.0,D,A
779,02/03/2024,394.0,341.0,H,D
780,02/03/2024,332.0,340.0,H,A
781,02/03/2024,338.0,69.0,A,A
782,02/03/2024,384.0,346.0,H,H
783,02/03/2024,68.0,71.0,D,H
784,02/03/2024,1138.0,349.0,D,A
785,02/03/2024,1081.0,322.0,D,D
786,02/03/2024,385.0,345.0,D,A
787,02/03/2024,70.0,343.0,H,H
788,02/03/2024,72.0,59.0,H,H
789,05/03/2024,59.0,384.0,D,D
790,05/03/2024,1076.0,385.0,H,H
791,05/03/2024,322.0,332.0,H,D
792,05/03/2024,341.0,70.0,H,H
793,05/03/2024,345.0,1138.0,D,H
794,05/03/2024,71.0,338.0,A,A
795,05/03/2024,349.0,387.0,D,H
796,06/03/2024,715.0,394.0,H,H
797,06/03/2024,343.0,68.0,H,H
798,06/03/2024,346.0,72.0,A,D
799,06/03/2024,69.0,74.0,A,D
800,08/03/2024,345.0,341.0,A,A
801,09/03/2024,715.0,349.0,D,H
802,09/03/2024,59.0,1138.0,H,D
803,09/03/2024,322.0,338.0,D,D
804,09/03/2024,384.0,332.0,D,H
805,09/03/2024,68.0,385.0,H,H
806,09/03/2024,1081.0,70.0,D,A
807,09/03/2024,69.0,343.0,D,A
808,09/03/2024,340.0,71.0,H,H
809,09/03/2024,346.0,1076.0,D,A
810,10/03/2024,394.0,74.0,H,A
811,10/03/2024,387.0,72.0,D,H
812,12/03/2024,332.0,343.0,A,A
813,16/03/2024,72.0,715.0,H,H
814,16/03/2024,332.0,346.0,A,A
815,16/03/2024,349.0,345.0,H,H
816,16/03/2024,343.0,59.0,D,D
