,id,day,month,year,weekday,hour,minute,matchday,status,leagueId,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
1760,330418,28,11,2021,7,14,0,15.0,FINISHED,2015,LEAGUE,526,512,1.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
1761,330419,21,11,2021,7,14,0,14.0,FINISHED,2015,LEAGUE,531,527,0.0,0.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,12.0,5.0
1762,330420,21,11,2021,7,14,0,14.0,FINISHED,2015,LEAGUE,576,547,0.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
1763,330421,20,11,2021,6,20,0,14.0,FINISHED,2015,LEAGUE,529,518,2.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
1764,330422,20,11,2021,6,16,0,14.0,FINISHED,2015,LEAGUE,524,543,1.0,0.0,3.0,1.0,4.0,-1.0,1.0,-4.0,0.0,18.0,5.0
1765,330423,19,11,2021,5,20,0,14.0,FINISHED,2015,LEAGUE,548,521,1.0,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
1766,330424,21,11,2021,7,14,0,14.0,FINISHED,2015,LEAGUE,545,526,1.0,2.0,3.0,3.0,2.0,-2.0,2.0,-2.0,1.0,18.0,5.0
1767,330426,21,11,2021,7,16,5,14.0,FINISHED,2015,LEAGUE,541,522,1.0,0.0,1.0,2.0,3.0,-1.0,1.0,-3.0,1.0,6.0,5.0
1768,330427,21,11,2021,7,12,0,14.0,FINISHED,2015,LEAGUE,512,546,3.0,0.0,4.0,0.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
1769,330428,21,11,2021,7,14,0,14.0,FINISHED,2015,LEAGUE,532,525,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,6.0,5.0
1770,330429,7,11,2021,7,14,0,13.0,FINISHED,2015,LEAGUE,527,541,0.0,0.0,3.0,2.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
1771,330430,7,11,2021,7,19,45,13.0,FINISHED,2015,LEAGUE,529,523,1.0,0.0,4.0,1.0,3.0,-2.0,2.0,-3.0,0.0,21.0,5.0
1772,330431,7,11,2021,7,14,0,13.0,FINISHED,2015,LEAGUE,547,548,0.0,0.0,0.0,0.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
1773,330432,7,11,2021,7,16,5,13.0,FINISHED,2015,LEAGUE,522,518,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
1774,330433,7,11,2021,7,14,0,13.0,FINISHED,2015,LEAGUE,543,576,1.0,1.0,2.0,2.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
1775,330434,7,11,2021,7,12,0,13.0,FINISHED,2015,LEAGUE,516,545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,4.0,11.0,5.0
1776,330435,7,11,2021,7,14,0,13.0,FINISHED,2015,LEAGUE,525,512,1.0,0.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
1777,330436,6,11,2021,6,16,0,13.0,FINISHED,2015,LEAGUE,521,532,1.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
1778,330437,5,11,2021,5,20,0,13.0,FINISHED,2015,LEAGUE,546,531,3.0,0.0,4.0,0.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
1779,330438,6,11,2021,6,20,0,13.0,FINISHED,2015,LEAGUE,526,524,0.0,2.0,2.0,3.0,0.0,-4.0,4.0,0.0,1.0,20.0,5.0
1780,330439,31,10,2021,7,14,0,12.0,FINISHED,2015,LEAGUE,531,529,2.0,1.0,2.0,2.0,0.0,-3.0,3.0,0.0,2.0,17.0,5.0
1781,330440,31,10,2021,7,14,0,12.0,FINISHED,2015,LEAGUE,576,525,3.0,0.0,4.0,0.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
1782,330441,29,10,2021,5,19,0,12.0,FINISHED,2015,LEAGUE,524,521,0.0,1.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,27.0,5.0
1783,330442,31,10,2021,7,14,0,12.0,FINISHED,2015,LEAGUE,518,543,0.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
1784,330443,30,10,2021,6,15,0,12.0,FINISHED,2015,LEAGUE,545,527,1.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
1785,330444,30,10,2021,6,19,0,12.0,FINISHED,2015,LEAGUE,523,546,2.0,0.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
1786,330445,31,10,2021,7,19,45,12.0,FINISHED,2015,LEAGUE,541,516,0.0,1.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,14.0,5.0
1787,330446,31,10,2021,7,16,5,12.0,FINISHED,2015,LEAGUE,512,548,1.0,0.0,2.0,0.0,0.0,-5.0,5.0,0.0,0.0,14.0,5.0
1788,330447,31,10,2021,7,14,0,12.0,FINISHED,2015,LEAGUE,526,547,0.0,1.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,19.0,5.0
1789,330448,31,10,2021,7,12,0,12.0,FINISHED,2015,LEAGUE,532,522,1.0,0.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
1790,330449,22,10,2021,5,20,0,11.0,FINISHED,2015,LEAGUE,527,532,0.0,1.0,2.0,2.0,4.0,0.0,0.0,-4.0,1.0,11.0,5.0
1791,330450,24,10,2021,7,13,0,11.0,FINISHED,2015,LEAGUE,529,576,0.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
1792,330451,24,10,2021,7,13,0,11.0,FINISHED,2015,LEAGUE,547,531,1.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
1793,330452,24,10,2021,7,11,0,11.0,FINISHED,2015,LEAGUE,522,523,0.0,1.0,3.0,2.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
1794,330453,23,10,2021,6,15,0,11.0,FINISHED,2015,LEAGUE,543,541,1.0,0.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
1795,330454,24,10,2021,7,15,0,11.0,FINISHED,2015,LEAGUE,548,518,2.0,0.0,3.0,1.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
1796,330455,24,10,2021,7,18,45,11.0,FINISHED,2015,LEAGUE,516,524,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,13.0,5.0
1797,330456,24,10,2021,7,13,0,11.0,FINISHED,2015,LEAGUE,525,526,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,12.0,5.0
1798,330457,23,10,2021,6,19,0,11.0,FINISHED,2015,LEAGUE,521,512,1.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,8.0,5.0
1799,330458,24,10,2021,7,13,0,11.0,FINISHED,2015,LEAGUE,546,545,2.0,1.0,4.0,1.0,1.0,-2.0,2.0,-1.0,2.0,13.0,5.0
1800,330459,17,10,2021,7,11,0,10.0,FINISHED,2015,LEAGUE,531,522,1.0,0.0,1.0,0.0,1.0,-4.0,4.0,-1.0,0.0,10.0,5.0
1801,330460,17,10,2021,7,13,0,10.0,FINISHED,2015,LEAGUE,576,527,2.0,1.0,5.0,1.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
1802,330461,15,10,2021,5,19,0,10.0,FINISHED,2015,LEAGUE,524,532,0.0,1.0,2.0,1.0,5.0,0.0,0.0,-5.0,0.0,12.0,5.0
1803,330462,17,10,2021,7,15,5,10.0,FINISHED,2015,LEAGUE,518,546,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,6.0,5.0
1804,330463,17,10,2021,7,13,0,10.0,FINISHED,2015,LEAGUE,545,529,0.0,3.0,0.0,3.0,0.0,-5.0,5.0,0.0,0.0,25.0,5.0
1805,330464,17,10,2021,7,18,45,10.0,FINISHED,2015,LEAGUE,516,525,1.0,1.0,4.0,1.0,4.0,0.0,0.0,-4.0,1.0,17.0,5.0
1806,330465,16,10,2021,6,19,0,10.0,FINISHED,2015,LEAGUE,523,548,0.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
1807,330466,16,10,2021,6,15,0,10.0,FINISHED,2015,LEAGUE,541,521,1.0,0.0,1.0,0.0,0.0,-3.0,3.0,0.0,2.0,10.0,5.0
1808,330467,17,10,2021,7,13,0,10.0,FINISHED,2015,LEAGUE,512,547,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,4.0,9.0,5.0
1809,330468,17,10,2021,7,13,0,10.0,FINISHED,2015,LEAGUE,526,543,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
1810,330469,3,10,2021,7,18,45,9.0,FINISHED,2015,LEAGUE,527,523,0.0,1.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,13.0,5.0
1811,330470,3,10,2021,7,11,0,9.0,FINISHED,2015,LEAGUE,529,524,1.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
1812,330471,2,10,2021,6,19,0,9.0,FINISHED,2015,LEAGUE,522,512,1.0,0.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,5.0,5.0
1813,330472,3,10,2021,7,13,0,9.0,FINISHED,2015,LEAGUE,543,531,0.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,8.0,5.0
1814,330473,2,10,2021,6,15,0,9.0,FINISHED,2015,LEAGUE,518,576,1.0,1.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,17.0,5.0
1815,330474,3,10,2021,7,13,0,9.0,FINISHED,2015,LEAGUE,548,526,1.0,0.0,3.0,0.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
1816,330475,3,10,2021,7,13,0,9.0,FINISHED,2015,LEAGUE,525,541,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
1817,330476,3,10,2021,7,15,5,9.0,FINISHED,2015,LEAGUE,521,516,1.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
1818,330477,1,10,2021,5,19,0,9.0,FINISHED,2015,LEAGUE,546,547,1.0,0.0,2.0,0.0,3.0,0.0,0.0,-3.0,2.0,12.0,5.0
1819,330478,3,10,2021,7,13,0,9.0,FINISHED,2015,LEAGUE,532,545,0.0,1.0,3.0,2.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
1820,330480,25,9,2021,6,17,0,8.0,FINISHED,2015,LEAGUE,576,521,0.0,1.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,10.0,5.0
1821,330481,25,9,2021,6,15,0,8.0,FINISHED,2015,LEAGUE,527,522,0.0,1.0,0.0,3.0,2.0,-3.0,3.0,-2.0,0.0,19.0,5.0
1822,330482,26,9,2021,7,13,0,8.0,FINISHED,2015,LEAGUE,547,543,0.0,0.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,6.0,5.0
1823,330483,25,9,2021,6,19,0,8.0,FINISHED,2015,LEAGUE,524,518,1.0,0.0,2.0,0.0,5.0,0.0,0.0,-5.0,0.0,26.0,5.0
1824,330484,26,9,2021,7,18,45,8.0,FINISHED,2015,LEAGUE,516,546,2.0,2.0,2.0,3.0,2.0,-3.0,3.0,-2.0,0.0,10.0,5.0
1825,330486,26,9,2021,7,15,5,8.0,FINISHED,2015,LEAGUE,541,548,1.0,1.0,1.0,3.0,0.0,-4.0,4.0,0.0,1.0,19.0,5.0
1826,330487,26,9,2021,7,13,0,8.0,FINISHED,2015,LEAGUE,512,545,0.0,1.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,18.0,5.0
1827,330488,26,9,2021,7,11,0,8.0,FINISHED,2015,LEAGUE,526,529,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
1828,330489,22,9,2021,3,17,0,7.0,FINISHED,2015,LEAGUE,529,541,2.0,0.0,6.0,0.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
1829,330490,22,9,2021,3,17,0,7.0,FINISHED,2015,LEAGUE,543,512,1.0,0.0,3.0,1.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
1830,330492,22,9,2021,3,17,0,7.0,FINISHED,2015,LEAGUE,548,527,1.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,18.0,5.0
1831,330493,22,9,2021,3,19,0,7.0,FINISHED,2015,LEAGUE,545,524,1.0,1.0,1.0,2.0,0.0,-5.0,5.0,0.0,0.0,17.0,5.0
1832,330494,22,9,2021,3,19,0,7.0,FINISHED,2015,LEAGUE,523,531,0.0,1.0,3.0,1.0,5.0,0.0,0.0,-5.0,0.0,17.0,5.0
1833,330495,22,9,2021,3,19,0,7.0,FINISHED,2015,LEAGUE,525,522,1.0,0.0,1.0,0.0,0.0,-3.0,3.0,0.0,2.0,13.0,5.0
1834,330496,22,9,2021,3,17,0,7.0,FINISHED,2015,LEAGUE,521,547,2.0,0.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
1835,330497,22,9,2021,3,19,0,7.0,FINISHED,2015,LEAGUE,546,576,0.0,0.0,0.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
1836,330498,22,9,2021,3,19,0,7.0,FINISHED,2015,LEAGUE,532,516,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,1.0,19.0,5.0
1837,330499,19,9,2021,7,13,0,6.0,FINISHED,2015,LEAGUE,531,518,1.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
1838,330500,17,9,2021,5,19,0,6.0,FINISHED,2015,LEAGUE,576,545,3.0,0.0,3.0,0.0,5.0,0.0,0.0,-5.0,0.0,12.0,5.0
1839,330501,18,9,2021,6,19,0,6.0,FINISHED,2015,LEAGUE,527,526,0.0,1.0,1.0,2.0,2.0,0.0,0.0,-2.0,3.0,11.0,5.0
1840,330502,19,9,2021,7,13,0,6.0,FINISHED,2015,LEAGUE,547,525,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
1841,330503,19,9,2021,7,18,45,6.0,FINISHED,2015,LEAGUE,524,523,0.0,0.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
1842,330504,19,9,2021,7,11,0,6.0,FINISHED,2015,LEAGUE,522,548,0.0,1.0,2.0,2.0,2.0,-3.0,3.0,-2.0,0.0,11.0,5.0
1843,330505,19,9,2021,7,15,5,6.0,FINISHED,2015,LEAGUE,516,529,0.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
1844,330506,18,9,2021,6,15,0,6.0,FINISHED,2015,LEAGUE,546,521,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
1845,330507,19,9,2021,7,13,0,6.0,FINISHED,2015,LEAGUE,541,512,0.0,0.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,14.0,5.0
1846,330508,19,9,2021,7,13,0,6.0,FINISHED,2015,LEAGUE,532,543,1.0,3.0,1.0,4.0,0.0,-3.0,3.0,0.0,2.0,12.0,5.0
1847,330509,12,9,2021,7,13,0,5.0,FINISHED,2015,LEAGUE,529,547,0.0,1.0,0.0,2.0,3.0,-2.0,2.0,-3.0,0.0,18.0,5.0
1848,330510,11,9,2021,6,15,0,5.0,FINISHED,2015,LEAGUE,524,541,2.0,0.0,4.0,0.0,2.0,-1.0,1.0,-2.0,2.0,19.0,5.0
1849,330511,12,9,2021,7,15,5,5.0,FINISHED,2015,LEAGUE,543,522,0.0,0.0,0.0,2.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
1850,330512,12,9,2021,7,11,0,5.0,FINISHED,2015,LEAGUE,518,527,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
1851,330513,11,9,2021,6,19,0,5.0,FINISHED,2015,LEAGUE,548,516,0.0,1.0,0.0,2.0,2.0,-1.0,1.0,-2.0,2.0,17.0,5.0
1852,330514,12,9,2021,7,13,0,5.0,FINISHED,2015,LEAGUE,545,531,0.0,0.0,0.0,2.0,1.0,-2.0,2.0,-1.0,2.0,6.0,5.0
1853,330515,12,9,2021,7,18,45,5.0,FINISHED,2015,LEAGUE,523,576,1.0,0.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
1854,330516,10,9,2021,5,19,0,5.0,FINISHED,2015,LEAGUE,525,521,1.0,1.0,2.0,1.0,2.0,-3.0,3.0,-2.0,0.0,19.0,5.0
1855,330517,12,9,2021,7,13,0,5.0,FINISHED,2015,LEAGUE,512,532,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
1856,330518,12,9,2021,7,13,0,5.0,FINISHED,2015,LEAGUE,526,546,0.0,2.0,2.0,3.0,2.0,-3.0,3.0,-2.0,0.0,19.0,5.0
1857,330519,29,8,2021,7,11,0,4.0,FINISHED,2015,LEAGUE,531,548,0.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,19.0,5.0
1858,330520,29,8,2021,7,13,0,4.0,FINISHED,2015,LEAGUE,576,512,2.0,1.0,3.0,1.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
1859,330521,29,8,2021,7,18,45,4.0,FINISHED,2015,LEAGUE,547,524,0.0,1.0,0.0,2.0,0.0,-2.0,2.0,0.0,3.0,13.0,5.0
1860,330522,28,8,2021,6,15,0,4.0,FINISHED,2015,LEAGUE,522,526,3.0,0.0,4.0,0.0,2.0,-1.0,1.0,-2.0,2.0,10.0,5.0
1861,330523,27,8,2021,5,19,0,4.0,FINISHED,2015,LEAGUE,543,523,0.0,1.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,12.0,5.0
1862,330524,28,8,2021,6,19,0,4.0,FINISHED,2015,LEAGUE,516,527,1.0,1.0,3.0,1.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
1863,330525,29,8,2021,7,15,5,4.0,FINISHED,2015,LEAGUE,521,518,1.0,1.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,9.0,5.0
1864,330526,29,8,2021,7,13,0,4.0,FINISHED,2015,LEAGUE,546,525,1.0,2.0,2.0,2.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
1865,330527,29,8,2021,7,13,0,4.0,FINISHED,2015,LEAGUE,541,545,1.0,2.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
1866,330528,29,8,2021,7,13,0,4.0,FINISHED,2015,LEAGUE,532,529,0.0,0.0,2.0,0.0,1.0,-4.0,4.0,-1.0,0.0,16.0,5.0
1867,330529,22,8,2021,7,13,0,3.0,FINISHED,2015,LEAGUE,576,531,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,14.0,5.0
1868,330530,21,8,2021,6,19,0,3.0,FINISHED,2015,LEAGUE,527,521,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,4.0,7.0,5.0
1869,330531,22,8,2021,7,15,0,3.0,FINISHED,2015,LEAGUE,529,543,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,14.0,5.0
1870,330532,22,8,2021,7,18,45,3.0,CANCELLED,2015,LEAGUE,522,516,0.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
1871,330533,22,8,2021,7,13,0,3.0,FINISHED,2015,LEAGUE,518,525,0.0,1.0,3.0,1.0,4.0,0.0,0.0,-4.0,1.0,10.0,5.0
1872,330534,21,8,2021,6,15,0,3.0,FINISHED,2015,LEAGUE,548,546,0.0,0.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,20.0,5.0
1873,330535,22,8,2021,7,13,0,3.0,FINISHED,2015,LEAGUE,545,547,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
1874,330536,22,8,2021,7,11,0,3.0,FINISHED,2015,LEAGUE,523,541,3.0,1.0,3.0,3.0,2.0,-3.0,3.0,-2.0,0.0,11.0,5.0
1875,330537,20,8,2021,5,19,0,3.0,FINISHED,2015,LEAGUE,512,524,1.0,2.0,2.0,4.0,0.0,-4.0,4.0,0.0,1.0,15.0,5.0
1876,330538,22,8,2021,7,13,0,3.0,FINISHED,2015,LEAGUE,526,532,1.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
1877,330539,15,8,2021,7,13,0,2.0,FINISHED,2015,LEAGUE,547,518,2.0,3.0,3.0,3.0,1.0,-2.0,2.0,-1.0,2.0,13.0,5.0
1878,330540,14,8,2021,6,19,0,2.0,FINISHED,2015,LEAGUE,524,576,3.0,0.0,4.0,2.0,3.0,0.0,0.0,-3.0,2.0,17.0,5.0
1879,330541,15,8,2021,7,13,0,2.0,FINISHED,2015,LEAGUE,543,545,1.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
1880,330542,15,8,2021,7,18,45,2.0,FINISHED,2015,LEAGUE,516,526,2.0,0.0,2.0,2.0,2.0,0.0,0.0,-2.0,3.0,9.0,5.0
1881,330543,13,8,2021,5,19,0,2.0,FINISHED,2015,LEAGUE,525,548,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,4.0,16.0,5.0
1882,330544,14,8,2021,6,15,0,2.0,FINISHED,2015,LEAGUE,521,522,0.0,3.0,0.0,4.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
1883,330545,15,8,2021,7,15,0,2.0,FINISHED,2015,LEAGUE,546,527,1.0,1.0,2.0,2.0,3.0,0.0,0.0,-3.0,2.0,20.0,5.0
1884,330546,15,8,2021,7,13,0,2.0,FINISHED,2015,LEAGUE,541,531,0.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,12.0,5.0
1885,330547,15,8,2021,7,13,0,2.0,FINISHED,2015,LEAGUE,512,529,0.0,0.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,18.0,5.0
1886,330548,15,8,2021,7,11,0,2.0,FINISHED,2015,LEAGUE,532,523,1.0,0.0,3.0,0.0,1.0,-4.0,4.0,-1.0,0.0,20.0,5.0
1887,330549,7,8,2021,6,19,0,1.0,FINISHED,2015,LEAGUE,531,524,1.0,2.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,20.0,5.0
1888,330550,8,8,2021,7,13,0,1.0,FINISHED,2015,LEAGUE,576,532,0.0,0.0,0.0,2.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
1889,330551,8,8,2021,7,13,0,1.0,FINISHED,2015,LEAGUE,527,525,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,19.0,5.0
1890,330552,8,8,2021,7,11,0,1.0,FINISHED,2015,LEAGUE,529,546,1.0,1.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,9.0,5.0
1891,330553,8,8,2021,7,13,0,1.0,FINISHED,2015,LEAGUE,522,547,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,8.0,5.0
1892,330554,8,8,2021,7,18,45,1.0,FINISHED,2015,LEAGUE,518,516,2.0,0.0,2.0,3.0,0.0,-3.0,3.0,0.0,2.0,14.0,5.0
1893,330555,6,8,2021,5,19,0,1.0,FINISHED,2015,LEAGUE,548,543,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,4.0,17.0,5.0
1894,330556,8,8,2021,7,15,0,1.0,FINISHED,2015,LEAGUE,545,521,2.0,1.0,3.0,3.0,0.0,-3.0,3.0,0.0,2.0,13.0,5.0
1895,330557,7,8,2021,6,15,0,1.0,FINISHED,2015,LEAGUE,523,512,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
1896,330558,8,8,2021,7,13,0,1.0,FINISHED,2015,LEAGUE,526,541,0.0,0.0,0.0,2.0,0.0,-1.0,1.0,0.0,1.0,4.0,2.0
1897,333404,22,5,2022,7,19,0,38.0,FINISHED,2019,LEAGUE,454,104,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,10.0,5.0
1898,333405,20,5,2022,5,18,45,38.0,FINISHED,2019,LEAGUE,586,100,0.0,2.0,0.0,3.0,0.0,-3.0,3.0,0.0,2.0,13.0,5.0
1899,333406,22,5,2022,7,10,30,38.0,FINISHED,2019,LEAGUE,488,113,0.0,3.0,0.0,3.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
1900,333407,22,5,2022,7,16,0,38.0,FINISHED,2019,LEAGUE,471,98,0.0,3.0,0.0,3.0,1.0,-2.0,2.0,-1.0,2.0,17.0,5.0
1901,333408,22,5,2022,7,19,0,38.0,FINISHED,2019,LEAGUE,455,115,0.0,3.0,0.0,4.0,1.0,-1.0,1.0,-1.0,3.0,13.0,5.0
1902,333409,21,5,2022,6,18,45,38.0,FINISHED,2019,LEAGUE,110,450,2.0,2.0,3.0,3.0,2.0,0.0,0.0,-2.0,3.0,13.0,5.0
1903,333410,22,5,2022,7,16,5,38.0,FINISHED,2019,LEAGUE,108,584,0.0,0.0,3.0,0.0,3.0,0.0,0.0,-3.0,2.0,16.0,5.0
1904,333411,21,5,2022,6,15,15,38.0,FINISHED,2019,LEAGUE,107,103,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
1905,333412,21,5,2022,6,18,45,38.0,FINISHED,2019,LEAGUE,99,109,1.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,7.0,5.0
1906,333413,21,5,2022,6,18,50,38.0,FINISHED,2019,LEAGUE,102,445,0.0,0.0,0.0,1.0,4.0,-1.0,1.0,-4.0,0.0,11.0,5.0
1907,333414,14,5,2022,6,16,0,37.0,FINISHED,2019,LEAGUE,115,488,1.0,2.0,2.0,3.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
1908,333415,16,5,2022,1,16,30,37.0,FINISHED,2019,LEAGUE,584,99,2.0,0.0,4.0,1.0,2.0,-3.0,3.0,-2.0,0.0,17.0,5.0
1909,333416,14,5,2022,6,18,45,37.0,FINISHED,2019,LEAGUE,100,454,0.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,17.0,5.0
1910,333417,15,5,2022,7,13,5,37.0,FINISHED,2019,LEAGUE,113,107,1.0,0.0,3.0,0.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
1911,333418,15,5,2022,7,16,0,37.0,FINISHED,2019,LEAGUE,98,102,0.0,0.0,2.0,0.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
1912,333419,16,5,2022,1,18,45,37.0,FINISHED,2019,LEAGUE,109,110,2.0,0.0,2.0,2.0,2.0,-3.0,3.0,-2.0,0.0,13.0,5.0
1913,333420,14,5,2022,6,16,0,37.0,FINISHED,2019,LEAGUE,450,586,0.0,1.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,7.0,5.0
1914,333421,14,5,2022,6,13,0,37.0,FINISHED,2019,LEAGUE,445,455,1.0,0.0,1.0,1.0,3.0,0.0,0.0,-3.0,2.0,14.0,5.0
1915,333422,15,5,2022,7,18,45,37.0,FINISHED,2019,LEAGUE,104,108,0.0,1.0,1.0,3.0,0.0,-4.0,4.0,0.0,1.0,15.0,5.0
