id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
436909,9,12,2023,6,15,0,20.0,0.0,394,387,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,8.0,5.0
436910,9,12,2023,6,15,0,20.0,0.0,338,1138,1.0,0.0,4.0,0.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
436911,9,12,2023,6,15,0,20.0,0.0,68,1081,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
436912,9,12,2023,6,15,0,20.0,0.0,69,322,1.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
436913,9,12,2023,6,15,0,20.0,0.0,385,72,0.0,1.0,1.0,2.0,0.0,-3.0,3.0,0.0,2.0,12.0,5.0
436914,9,12,2023,6,15,0,20.0,0.0,70,345,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
436915,12,12,2023,2,20,0,21.0,0.0,71,341,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,6.0,5.0
436916,12,12,2023,2,19,45,21.0,0.0,59,387,1.0,0.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,16.0,5.0
436917,12,12,2023,2,19,45,21.0,0.0,346,349,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,-1.0,3.0,4.0,5.0
436918,12,12,2023,2,19,45,21.0,0.0,394,1081,0.0,2.0,1.0,3.0,1.0,-4.0,4.0,-1.0,0.0,17.0,5.0
436919,12,12,2023,2,19,45,21.0,0.0,385,74,0.0,0.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,14.0,5.0
436922,13,12,2023,3,19,45,21.0,0.0,1076,340,0.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,13.0,5.0
436923,13,12,2023,3,20,0,21.0,0.0,343,322,1.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
436924,13,12,2023,3,19,45,21.0,0.0,338,384,0.0,1.0,3.0,2.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
436925,13,12,2023,3,19,45,21.0,0.0,68,345,1.0,1.0,3.0,1.0,3.0,0.0,0.0,-3.0,2.0,18.0,5.0
436926,13,12,2023,3,19,45,21.0,0.0,69,1138,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,10.0,4.0
436927,18,12,2023,1,20,0,22.0,0.0,332,338,1.0,2.0,2.0,3.0,0.0,-5.0,5.0,0.0,0.0,13.0,5.0
436928,16,12,2023,6,15,0,22.0,0.0,387,71,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,3.0,14.0,5.0
436930,16,12,2023,6,15,0,22.0,0.0,340,59,1.0,0.0,4.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
436931,16,12,2023,6,15,0,22.0,0.0,322,715,1.0,0.0,3.0,0.0,5.0,0.0,0.0,-5.0,0.0,16.0,5.0
436932,16,12,2023,6,12,30,22.0,0.0,349,68,1.0,1.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,12.0,5.0
436933,16,12,2023,6,15,0,22.0,0.0,341,1076,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
436934,16,12,2023,6,15,0,22.0,0.0,1138,385,1.0,1.0,3.0,2.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
436935,16,12,2023,6,15,0,22.0,0.0,1081,346,1.0,1.0,1.0,5.0,0.0,-2.0,2.0,0.0,3.0,7.0,5.0
436936,16,12,2023,6,15,0,22.0,0.0,345,69,0.0,1.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
436937,16,12,2023,6,15,0,22.0,0.0,72,343,0.0,1.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,14.0,5.0
436938,17,12,2023,7,12,0,22.0,0.0,74,70,1.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
436939,23,12,2023,6,15,0,23.0,0.0,71,1076,0.0,1.0,0.0,3.0,0.0,-3.0,3.0,0.0,2.0,9.0,5.0
436940,23,12,2023,6,15,0,23.0,0.0,59,346,1.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
436941,22,12,2023,5,19,45,23.0,0.0,387,322,1.0,2.0,3.0,2.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
436942,23,12,2023,6,15,0,23.0,0.0,343,74,1.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
436943,23,12,2023,6,12,30,23.0,0.0,341,349,3.0,0.0,4.0,0.0,3.0,-2.0,2.0,-3.0,0.0,19.0,5.0
436945,23,12,2023,6,15,0,23.0,0.0,68,394,0.0,0.0,2.0,0.0,4.0,0.0,0.0,-4.0,1.0,18.0,5.0
436946,23,12,2023,6,15,0,23.0,0.0,1138,332,1.0,2.0,3.0,3.0,1.0,-3.0,3.0,-1.0,1.0,18.0,5.0
436947,23,12,2023,6,15,0,23.0,0.0,69,340,0.0,1.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,11.0,5.0
436948,23,12,2023,6,15,0,23.0,0.0,345,715,1.0,0.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
436949,23,12,2023,6,15,0,23.0,0.0,70,384,0.0,0.0,0.0,0.0,1.0,-3.0,3.0,-1.0,1.0,6.0,5.0
436950,22,12,2023,5,19,45,23.0,0.0,72,1081,0.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
436951,26,12,2023,2,17,15,24.0,0.0,332,70,0.0,2.0,1.0,3.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
436952,26,12,2023,2,15,0,24.0,0.0,715,1138,1.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
436953,26,12,2023,2,15,0,24.0,0.0,1076,345,1.0,0.0,2.0,0.0,4.0,0.0,0.0,-4.0,1.0,14.0,5.0
436954,26,12,2023,2,13,0,24.0,0.0,384,69,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
436955,26,12,2023,2,15,0,24.0,0.0,340,72,1.0,0.0,5.0,0.0,4.0,0.0,0.0,-4.0,1.0,15.0,5.0
436959,26,12,2023,2,19,45,24.0,0.0,349,338,0.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.0,3.0,10.0,5.0
436960,26,12,2023,2,12,30,24.0,0.0,1081,341,0.0,0.0,2.0,1.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
436961,26,12,2023,2,15,0,24.0,0.0,385,343,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,7.0,5.0
436963,29,12,2023,5,19,45,25.0,0.0,332,387,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
436964,29,12,2023,5,19,45,25.0,0.0,715,338,0.0,1.0,0.0,2.0,2.0,-3.0,3.0,-2.0,0.0,20.0,5.0
436965,29,12,2023,5,19,45,25.0,0.0,1076,72,1.0,1.0,2.0,2.0,0.0,-1.0,1.0,0.0,4.0,16.0,5.0
436966,29,12,2023,5,19,45,25.0,0.0,384,68,1.0,0.0,1.0,0.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
436967,29,12,2023,5,18,0,25.0,0.0,340,1138,0.0,0.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,18.0,5.0
436968,29,12,2023,5,19,45,25.0,0.0,346,70,1.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
436969,29,12,2023,5,19,45,25.0,0.0,394,343,0.0,0.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,16.0,5.0
436970,29,12,2023,5,19,45,25.0,0.0,322,59,2.0,2.0,3.0,2.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
436971,29,12,2023,5,19,45,25.0,0.0,349,69,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,6.0,5.0
436972,29,12,2023,5,19,45,25.0,0.0,1081,345,0.0,1.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,8.0,5.0
436973,29,12,2023,5,19,45,25.0,0.0,385,71,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,13.0,5.0
436974,29,12,2023,5,20,15,25.0,0.0,74,341,1.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
436975,1,1,2024,1,12,30,26.0,0.0,71,1081,2.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
436976,1,1,2024,1,15,0,26.0,0.0,59,385,1.0,1.0,2.0,2.0,1.0,-1.0,1.0,-1.0,3.0,17.0,5.0
436977,1,1,2024,1,15,0,26.0,0.0,387,384,0.0,0.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
436978,1,1,2024,1,15,0,26.0,0.0,343,1076,1.0,1.0,1.0,3.0,0.0,-3.0,3.0,0.0,2.0,10.0,5.0
436979,1,1,2024,1,15,0,26.0,0.0,341,332,2.0,0.0,3.0,0.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
436980,1,1,2024,1,15,0,26.0,0.0,338,394,1.0,0.0,4.0,1.0,5.0,0.0,0.0,-5.0,0.0,18.0,5.0
436981,1,1,2024,1,15,0,26.0,0.0,68,340,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,18.0,5.0
436982,1,1,2024,1,15,0,26.0,0.0,1138,346,3.0,2.0,3.0,3.0,0.0,-3.0,3.0,0.0,2.0,9.0,5.0
436983,1,1,2024,1,15,0,26.0,0.0,69,715,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
436984,1,1,2024,1,17,15,26.0,0.0,345,322,0.0,0.0,3.0,1.0,1.0,-4.0,4.0,-1.0,0.0,15.0,5.0
436985,1,1,2024,1,15,0,26.0,0.0,70,349,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
436986,1,1,2024,1,15,0,26.0,0.0,72,74,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,18.0,5.0
436987,13,1,2024,6,15,0,27.0,0.0,332,72,1.0,1.0,2.0,2.0,1.0,0.0,0.0,-1.0,4.0,17.0,5.0
436990,13,1,2024,6,15,0,27.0,0.0,384,343,1.0,1.0,1.0,3.0,2.0,-2.0,2.0,-2.0,1.0,8.0,5.0
436991,13,1,2024,6,15,0,27.0,0.0,340,345,1.0,0.0,4.0,0.0,5.0,0.0,0.0,-5.0,0.0,24.0,5.0
436992,14,1,2024,7,12,0,27.0,0.0,69,346,0.0,0.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
436993,13,1,2024,6,15,0,27.0,0.0,394,1138,1.0,1.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,19.0,5.0
436994,12,1,2024,5,20,0,27.0,0.0,322,68,0.0,1.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
436995,13,1,2024,6,17,30,27.0,0.0,349,71,1.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
436996,13,1,2024,6,15,0,27.0,0.0,1081,387,0.0,0.0,2.0,0.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
436997,13,1,2024,6,15,0,27.0,0.0,385,70,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,18.0,5.0
436998,13,1,2024,6,15,0,27.0,0.0,74,59,3.0,0.0,4.0,1.0,1.0,-2.0,2.0,-1.0,2.0,13.0,5.0
436999,19,1,2024,5,20,0,28.0,0.0,71,322,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,3.0,16.0,5.0
437000,20,1,2024,6,15,0,28.0,0.0,59,394,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
437003,21,1,2024,7,12,0,28.0,0.0,341,1081,1.0,1.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
437004,22,1,2024,1,20,0,28.0,0.0,338,349,1.0,0.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,10.0,5.0
437006,20,1,2024,6,15,0,28.0,0.0,1138,715,1.0,1.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
437008,20,1,2024,6,15,0,28.0,0.0,345,1076,0.0,1.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,14.0,5.0
437012,12,3,2024,2,19,45,29.0,0.0,332,343,0.0,1.0,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,9.0,5.0
437013,20,2,2024,2,19,45,29.0,0.0,715,59,0.0,0.0,0.0,0.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
437014,30,1,2024,2,19,45,29.0,0.0,1076,387,1.0,1.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,12.0,5.0
437016,20,2,2024,2,19,45,29.0,0.0,340,322,0.0,2.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
437017,20,2,2024,2,19,45,29.0,0.0,349,385,3.0,1.0,4.0,3.0,2.0,-2.0,2.0,-2.0,1.0,19.0,5.0
437018,24,1,2024,3,19,45,29.0,0.0,341,68,1.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
437020,20,2,2024,2,19,45,29.0,0.0,1138,74,0.0,0.0,0.0,3.0,2.0,-2.0,2.0,-2.0,1.0,7.0,5.0
437021,28,1,2024,7,13,30,29.0,0.0,69,394,0.0,0.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
437022,31,1,2024,3,19,45,29.0,0.0,345,346,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,6.0,5.0
437023,3,2,2024,6,15,0,30.0,0.0,59,69,0.0,0.0,1.0,2.0,4.0,-1.0,1.0,-4.0,0.0,13.0,5.0
437024,2,2,2024,5,20,0,30.0,0.0,387,341,0.0,0.0,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,10.0,5.0
437025,4,2,2024,7,12,0,30.0,0.0,343,71,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
437026,3,2,2024,6,15,0,30.0,0.0,346,715,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
437027,3,2,2024,6,15,0,30.0,0.0,394,345,0.0,0.0,4.0,0.0,3.0,0.0,0.0,-3.0,2.0,14.0,5.0
437028,3,2,2024,6,15,0,30.0,0.0,322,384,1.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
437029,3,2,2024,6,15,0,30.0,0.0,68,1076,0.0,0.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,16.0,5.0
437030,3,2,2024,6,15,0,30.0,0.0,1081,349,3.0,0.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,18.0,5.0
437031,3,2,2024,6,15,0,30.0,0.0,385,340,0.0,2.0,0.0,2.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
437032,3,2,2024,6,15,0,30.0,0.0,70,338,0.0,2.0,0.0,5.0,0.0,-3.0,3.0,0.0,2.0,17.0,5.0
437033,3,2,2024,6,15,0,30.0,0.0,72,1138,0.0,1.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
437034,3,2,2024,6,15,0,30.0,0.0,74,332,0.0,0.0,1.0,0.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
437035,10,2,2024,6,15,0,31.0,0.0,71,1138,0.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
437036,10,2,2024,6,15,0,31.0,0.0,59,70,3.0,1.0,3.0,1.0,2.0,-3.0,3.0,-2.0,0.0,14.0,5.0
437037,10,2,2024,6,15,0,31.0,0.0,715,1081,0.0,2.0,0.0,2.0,1.0,-2.0,2.0,-1.0,2.0,7.0,5.0
437038,11,2,2024,7,12,0,31.0,0.0,1076,384,0.0,1.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
437039,10,2,2024,6,15,0,31.0,0.0,343,387,0.0,2.0,1.0,2.0,0.0,-3.0,3.0,0.0,2.0,17.0,5.0
437040,10,2,2024,6,15,0,31.0,0.0,340,394,0.0,2.0,5.0,3.0,3.0,0.0,0.0,-3.0,2.0,18.0,5.0
437041,10,2,2024,6,15,0,31.0,0.0,346,338,0.0,1.0,1.0,2.0,0.0,-5.0,5.0,0.0,0.0,22.0,5.0
437042,10,2,2024,6,15,0,31.0,0.0,322,72,0.0,1.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
437043,10,2,2024,6,12,30,31.0,0.0,349,74,0.0,1.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
437044,10,2,2024,6,15,0,31.0,0.0,341,385,1.0,0.0,3.0,0.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
437045,10,2,2024,6,15,0,31.0,0.0,69,68,1.0,0.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,8.0,5.0
437046,9,2,2024,5,20,0,31.0,0.0,345,332,1.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
437047,13,2,2024,2,19,45,32.0,0.0,332,59,0.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
437048,13,2,2024,2,20,0,32.0,0.0,387,340,0.0,0.0,3.0,1.0,1.0,-4.0,4.0,-1.0,0.0,17.0,5.0
437049,13,2,2024,2,19,45,32.0,0.0,338,345,2.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
437050,13,2,2024,2,19,45,32.0,0.0,68,346,2.0,1.0,4.0,2.0,2.0,-3.0,3.0,-2.0,0.0,18.0,5.0
437051,13,2,2024,2,19,45,32.0,0.0,385,322,1.0,0.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,19.0,5.0
437052,13,2,2024,2,19,45,32.0,0.0,72,341,0.0,3.0,0.0,4.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
437053,14,2,2024,3,20,0,32.0,0.0,384,349,0.0,3.0,0.0,4.0,2.0,-2.0,2.0,-2.0,1.0,20.0,5.0
437054,14,2,2024,3,19,45,32.0,0.0,394,71,1.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
437055,14,2,2024,3,19,45,32.0,0.0,1138,1076,0.0,0.0,2.0,2.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
437056,14,2,2024,3,19,45,32.0,0.0,1081,343,1.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,19.0,5.0
437057,14,2,2024,3,19,45,32.0,0.0,70,69,1.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
437058,13,2,2024,2,20,0,32.0,0.0,74,715,1.0,0.0,2.0,0.0,2.0,0.0,0.0,-2.0,3.0,7.0,5.0
437059,17,2,2024,6,15,0,33.0,0.0,332,71,0.0,1.0,2.0,1.0,2.0,-3.0,3.0,-2.0,0.0,17.0,5.0
437060,17,2,2024,6,15,0,33.0,0.0,387,69,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,9.0,5.0
437061,17,2,2024,6,15,0,33.0,0.0,384,345,0.0,2.0,0.0,2.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
437062,17,2,2024,6,15,0,33.0,0.0,394,322,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
437063,17,2,2024,6,15,0,33.0,0.0,338,343,0.0,2.0,1.0,2.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
437064,17,2,2024,6,15,0,33.0,0.0,68,715,2.0,1.0,4.0,1.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
437065,17,2,2024,6,12,30,33.0,0.0,1138,341,0.0,1.0,0.0,2.0,0.0,-4.0,4.0,0.0,1.0,15.0,5.0
437066,17,2,2024,6,15,0,33.0,0.0,1081,59,2.0,2.0,2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,19.0,5.0
437067,17,2,2024,6,15,0,33.0,0.0,385,346,0.0,0.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,15.0,5.0
437068,17,2,2024,6,15,0,33.0,0.0,70,1076,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
437069,17,2,2024,6,15,0,33.0,0.0,72,349,1.0,2.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,15.0,5.0
437070,16,2,2024,5,20,0,33.0,0.0,74,340,0.0,1.0,0.0,2.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
437071,24,2,2024,6,15,0,34.0,0.0,71,72,0.0,2.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,12.0,5.0
437072,24,2,2024,6,15,0,34.0,0.0,59,68,0.0,1.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
437073,24,2,2024,6,15,0,34.0,0.0,715,70,2.0,1.0,2.0,1.0,2.0,0.0,0.0,-2.0,3.0,12.0,5.0
437074,23,2,2024,5,19,45,34.0,0.0,1076,1081,0.0,3.0,0.0,3.0,0.0,-3.0,3.0,0.0,2.0,11.0,5.0
437075,24,2,2024,6,15,0,34.0,0.0,343,1138,0.0,2.0,0.0,2.0,1.0,-1.0,1.0,-1.0,3.0,11.0,5.0
437076,24,2,2024,6,15,0,34.0,0.0,340,384,1.0,2.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
437077,24,2,2024,6,15,0,34.0,0.0,346,394,0.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
437078,24,2,2024,6,12,30,34.0,0.0,322,74,1.0,1.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,17.0,5.0
437079,24,2,2024,6,15,0,34.0,0.0,349,332,1.0,1.0,3.0,1.0,1.0,-1.0,1.0,-1.0,3.0,15.0,5.0
437080,23,2,2024,5,20,0,34.0,0.0,341,338,0.0,1.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
437081,24,2,2024,6,15,0,34.0,0.0,69,385,0.0,1.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,28.0,5.0
437083,2,3,2024,6,15,0,35.0,0.0,332,340,2.0,1.0,3.0,4.0,2.0,-3.0,3.0,-2.0,0.0,19.0,5.0
437084,2,3,2024,6,12,30,35.0,0.0,387,715,0.0,0.0,0.0,1.0,2.0,-3.0,3.0,-2.0,0.0,12.0,5.0
437085,2,3,2024,6,15,0,35.0,0.0,384,346,1.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
437086,2,3,2024,6,12,30,35.0,0.0,394,341,1.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,15.0,5.0
437087,2,3,2024,6,15,0,35.0,0.0,338,69,0.0,1.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,19.0,5.0
437088,2,3,2024,6,15,0,35.0,0.0,68,71,0.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
437089,2,3,2024,6,15,0,35.0,0.0,1138,349,0.0,0.0,0.0,2.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
437090,2,3,2024,6,15,0,35.0,0.0,1081,322,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,2.0,5.0
437091,2,3,2024,6,15,0,35.0,0.0,385,345,0.0,0.0,0.0,1.0,2.0,-3.0,3.0,-2.0,0.0,10.0,5.0
437092,2,3,2024,6,15,0,35.0,0.0,70,343,1.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
437093,2,3,2024,6,15,0,35.0,0.0,72,59,2.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,9.0,5.0
437094,1,3,2024,5,20,0,35.0,0.0,74,1076,2.0,0.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,7.0,5.0
437100,5,3,2024,2,19,45,36.0,0.0,341,70,1.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
437101,6,3,2024,3,19,45,36.0,0.0,715,394,1.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,12.0,5.0
437102,6,3,2024,3,19,45,36.0,0.0,343,68,2.0,1.0,3.0,1.0,4.0,0.0,0.0,-4.0,1.0,16.0,5.0
437103,16,4,2024,2,19,0,36.0,0.0,340,1081,3.0,0.0,3.0,0.0,3.0,0.0,0.0,-3.0,1.0,11.0,4.0
437104,6,3,2024,3,19,45,36.0,0.0,346,72,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
437105,6,3,2024,3,20,0,36.0,0.0,69,74,1.0,2.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
437107,9,3,2024,6,15,0,37.0,0.0,59,1138,1.0,0.0,1.0,1.0,0.0,-2.0,2.0,0.0,2.0,9.0,4.0
437108,10,3,2024,7,12,30,37.0,0.0,387,72,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
437109,9,3,2024,6,12,30,37.0,0.0,715,349,0.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
437110,9,3,2024,6,15,0,37.0,0.0,384,332,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,3.0,8.0,5.0
437111,9,3,2024,6,15,0,37.0,0.0,340,71,2.0,0.0,4.0,2.0,3.0,-1.0,1.0,-3.0,1.0,18.0,5.0
437112,9,3,2024,6,15,0,37.0,0.0,346,1076,1.0,1.0,1.0,2.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
437113,10,3,2024,7,12,0,37.0,0.0,394,74,1.0,0.0,1.0,4.0,1.0,-2.0,2.0,-1.0,2.0,17.0,5.0
437114,9,3,2024,6,15,0,37.0,0.0,322,338,1.0,1.0,2.0,2.0,3.0,-1.0,1.0,-3.0,1.0,21.0,5.0
437115,9,3,2024,6,15,0,37.0,0.0,68,385,4.0,0.0,5.0,0.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
437116,9,3,2024,6,15,0,37.0,0.0,1081,70,0.0,0.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
437117,9,3,2024,6,15,0,37.0,0.0,69,343,0.0,0.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
437118,8,3,2024,5,20,0,37.0,0.0,345,341,0.0,1.0,0.0,2.0,1.0,-2.0,2.0,-1.0,2.0,5.0,5.0
437119,16,3,2024,6,15,0,38.0,0.0,71,69,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,2.0,15.0,5.0
437120,16,3,2024,6,15,0,38.0,0.0,332,346,0.0,1.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,11.0,5.0
437121,24,4,2024,3,18,45,38.0,0.0,1076,322,1.0,2.0,2.0,3.0,0.0,-3.0,3.0,0.0,2.0,16.0,5.0
