id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,target
325545.0,20.0,3.0,2022.0,7.0,15.0,45.0,27.0,0.0,674.0,1920.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,-3.0,2.0,3.6,1.0
416657.0,3.0,9.0,2022.0,6.0,13.0,30.0,5.0,0.0,36.0,12.0,0.0,0.0,0.0,2.0,0.0,-4.0,4.0,0.0,1.0,3.4,0.0
444266.0,26.0,8.0,2023.0,6.0,16.0,30.0,2.0,0.0,470.0,102.0,2.0,0.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,3.4,1.0
416102.0,1.0,4.0,2023.0,6.0,14.0,0.0,29.0,0.0,397.0,402.0,2.0,2.0,3.0,3.0,2.0,-1.0,1.0,-2.0,2.0,2.6,0.0
327137.0,22.0,1.0,2022.0,6.0,15.0,0.0,23.0,0.0,341.0,67.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,3.0,2.0,0.0
418747.0,7.0,1.0,2023.0,6.0,19.0,45.0,17.0,0.0,5911.0,108.0,1.0,2.0,2.0,2.0,1.0,-2.0,2.0,-1.0,1.0,3.25,0.0
442981.0,28.0,4.0,2024.0,7.0,17.0,0.0,31.0,0.0,523.0,548.0,2.0,1.0,3.0,2.0,3.0,-2.0,2.0,-3.0,0.0,3.0,1.0
417075.0,27.0,1.0,2023.0,5.0,20.0,0.0,20.0,0.0,525.0,529.0,2.0,0.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,3.0,1.0
327801.0,5.0,3.0,2022.0,6.0,15.0,0.0,36.0,0.0,72.0,1076.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,-1.0,4.0,3.2,1.0
415724.0,16.0,5.0,2023.0,2.0,13.0,0.0,32.0,0.0,677.0,678.0,1.0,1.0,2.0,3.0,0.0,-5.0,5.0,0.0,0.0,4.6,0.0
437017.0,20.0,2.0,2024.0,2.0,19.0,45.0,29.0,0.0,349.0,385.0,3.0,1.0,4.0,3.0,2.0,-2.0,2.0,-2.0,1.0,3.8,1.0
418764.0,12.0,11.0,2022.0,6.0,17.0,0.0,15.0,0.0,584.0,5890.0,0.0,1.0,0.0,2.0,1.0,-2.0,2.0,-1.0,2.0,2.4,0.0
330531.0,22.0,8.0,2021.0,7.0,15.0,0.0,3.0,0.0,529.0,543.0,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,2.8,1.0
442985.0,28.0,4.0,2024.0,7.0,15.0,5.0,31.0,0.0,529.0,512.0,2.0,1.0,4.0,5.0,3.0,-1.0,1.0,-3.0,1.0,3.6,0.0
422473.0,22.0,10.0,2022.0,6.0,14.0,0.0,17.0,0.0,70.0,1076.0,0.0,0.0,0.0,2.0,1.0,-2.0,2.0,-1.0,2.0,1.8,0.0
329601.0,20.0,11.0,2021.0,6.0,14.0,30.0,12.0,0.0,18.0,21.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,-5.0,0.0,3.0,1.0
329413.0,7.0,5.0,2022.0,6.0,13.0,30.0,33.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,-4.0,4.0,-1.0,0.0,4.2,0.0
