day,month,year,weekday,hour,minute,matchday,leagueId,homeId,awayId,agHomeWins,agDraws,agAwayWins,avgGoals,target
4.0,5.0,2022.0,3.0,0.0,30.0,4.0,2152.0,2051.0,7055.0,1.0,1.0,0.0,0.5,1.0
4.0,5.0,2022.0,3.0,0.0,30.0,4.0,2152.0,1838.0,1766.0,1.0,3.0,1.0,2.8,0.0
4.0,5.0,2022.0,3.0,22.0,0.0,4.0,2152.0,2063.0,9373.0,1.0,0.0,1.0,3.5,1.0
5.0,5.0,2022.0,4.0,0.0,0.0,4.0,2152.0,9372.0,5184.0,1.0,0.0,1.0,2.0,1.0
5.0,5.0,2022.0,4.0,0.0,0.0,4.0,2152.0,7865.0,2061.0,0.0,0.0,2.0,1.5,0.0
5.0,5.0,2022.0,4.0,2.0,0.0,4.0,2152.0,4437.0,6989.0,1.0,1.0,0.0,2.5,1.0
5.0,5.0,2022.0,4.0,16.0,0.0,20.0,2019.0,455.0,454.0,5.0,0.0,0.0,2.8,1.0
6.0,5.0,2022.0,5.0,16.0,45.0,36.0,2019.0,108.0,445.0,4.0,0.0,1.0,2.6,1.0
6.0,5.0,2022.0,5.0,18.0,30.0,33.0,2002.0,36.0,38.0,1.0,1.0,3.0,4.4,1.0
6.0,5.0,2022.0,5.0,19.0,0.0,36.0,2015.0,521.0,548.0,2.0,1.0,2.0,2.6,0.0
6.0,5.0,2022.0,5.0,19.0,0.0,36.0,2019.0,107.0,109.0,1.0,2.0,2.0,2.2,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,72.0,69.0,1.0,2.0,2.0,1.4,0.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,74.0,357.0,1.0,3.0,1.0,2.2,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,1044.0,384.0,2.0,2.0,1.0,2.6,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,1077.0,336.0,2.0,0.0,3.0,4.4,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,356.0,63.0,2.0,1.0,2.0,3.2,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,389.0,355.0,2.0,3.0,0.0,1.0,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,342.0,715.0,0.0,1.0,4.0,2.2,0.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,394.0,387.0,1.0,3.0,1.0,1.6,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,1081.0,343.0,3.0,0.0,2.0,3.8,1.0
7.0,5.0,2022.0,6.0,11.0,30.0,46.0,2016.0,332.0,59.0,2.0,1.0,2.0,2.6,0.0
7.0,5.0,2022.0,6.0,13.0,0.0,36.0,2019.0,586.0,113.0,1.0,1.0,3.0,2.8,0.0
7.0,5.0,2022.0,6.0,13.0,30.0,33.0,2002.0,21.0,4.0,0.0,0.0,5.0,4.2,0.0
7.0,5.0,2022.0,6.0,13.0,30.0,33.0,2002.0,1.0,11.0,1.0,1.0,3.0,2.8,0.0
7.0,5.0,2022.0,6.0,13.0,30.0,33.0,2002.0,2.0,3.0,1.0,0.0,4.0,4.2,0.0
7.0,5.0,2022.0,6.0,13.0,30.0,33.0,2002.0,17.0,28.0,1.0,1.0,3.0,3.8,0.0
7.0,5.0,2022.0,6.0,14.0,0.0,36.0,2021.0,354.0,346.0,3.0,1.0,1.0,1.6,1.0
7.0,5.0,2022.0,6.0,14.0,0.0,36.0,2021.0,328.0,58.0,1.0,1.0,3.0,4.0,0.0
7.0,5.0,2022.0,6.0,14.0,0.0,36.0,2021.0,402.0,340.0,4.0,0.0,1.0,3.0,1.0
7.0,5.0,2022.0,6.0,15.0,0.0,36.0,2015.0,512.0,576.0,2.0,2.0,1.0,1.8,0.0
7.0,5.0,2022.0,6.0,16.0,30.0,36.0,2021.0,397.0,66.0,3.0,0.0,2.0,4.6,1.0
7.0,5.0,2022.0,6.0,16.0,30.0,33.0,2002.0,9.0,15.0,1.0,2.0,2.0,2.8,0.0
7.0,5.0,2022.0,6.0,16.0,45.0,32.0,2003.0,666.0,1920.0,4.0,0.0,1.0,2.8,0.0
7.0,5.0,2022.0,6.0,18.0,0.0,32.0,2003.0,672.0,671.0,1.0,1.0,3.0,3.2,1.0
7.0,5.0,2022.0,6.0,18.0,45.0,36.0,2019.0,110.0,584.0,4.0,1.0,0.0,2.0,1.0
7.0,5.0,2022.0,6.0,19.0,0.0,32.0,2003.0,677.0,6806.0,0.0,1.0,4.0,3.2,0.0
8.0,5.0,2022.0,7.0,10.0,15.0,32.0,2003.0,1915.0,718.0,1.0,3.0,1.0,3.2,1.0
8.0,5.0,2022.0,7.0,10.0,30.0,36.0,2019.0,488.0,102.0,0.0,1.0,4.0,5.4,0.0
8.0,5.0,2022.0,7.0,11.0,0.0,36.0,2015.0,545.0,523.0,2.0,2.0,1.0,2.6,1.0
8.0,5.0,2022.0,7.0,12.0,30.0,32.0,2003.0,679.0,673.0,3.0,0.0,2.0,3.4,0.0
8.0,5.0,2022.0,7.0,13.0,0.0,36.0,2019.0,454.0,103.0,2.0,2.0,1.0,2.6,1.0
8.0,5.0,2022.0,7.0,13.0,0.0,36.0,2021.0,68.0,563.0,0.0,1.0,4.0,3.2,0.0
8.0,5.0,2022.0,7.0,13.0,0.0,36.0,2021.0,338.0,62.0,1.0,3.0,1.0,2.6,0.0
8.0,5.0,2022.0,7.0,13.0,0.0,36.0,2015.0,541.0,518.0,1.0,3.0,1.0,2.4,1.0
8.0,5.0,2022.0,7.0,13.0,0.0,36.0,2015.0,532.0,526.0,2.0,1.0,2.0,2.6,1.0
8.0,5.0,2022.0,7.0,13.0,0.0,36.0,2021.0,57.0,341.0,5.0,0.0,0.0,3.2,1.0
8.0,5.0,2022.0,7.0,13.0,0.0,36.0,2015.0,547.0,546.0,0.0,2.0,3.0,2.4,0.0
8.0,5.0,2022.0,7.0,15.0,5.0,36.0,2015.0,525.0,516.0,0.0,1.0,4.0,3.4,0.0
8.0,5.0,2022.0,7.0,15.0,30.0,36.0,2021.0,65.0,67.0,4.0,0.0,1.0,2.2,1.0
8.0,5.0,2022.0,7.0,17.0,30.0,33.0,2002.0,721.0,16.0,3.0,2.0,0.0,4.4,1.0
8.0,5.0,2022.0,7.0,18.0,45.0,36.0,2019.0,450.0,98.0,0.0,0.0,5.0,3.2,0.0
9.0,5.0,2022.0,1.0,18.0,45.0,36.0,2019.0,99.0,100.0,2.0,2.0,1.0,2.6,1.0
10.0,5.0,2022.0,2.0,19.0,0.0,33.0,2021.0,58.0,64.0,0.0,2.0,3.0,3.6,0.0
11.0,5.0,2022.0,3.0,17.0,0.0,36.0,2015.0,522.0,527.0,3.0,0.0,2.0,3.8,1.0
11.0,5.0,2022.0,3.0,18.0,0.0,33.0,2003.0,718.0,675.0,0.0,0.0,5.0,3.8,0.0
11.0,5.0,2022.0,3.0,18.0,0.0,33.0,2003.0,666.0,677.0,2.0,3.0,0.0,2.8,1.0
11.0,5.0,2022.0,3.0,18.0,0.0,33.0,2003.0,683.0,671.0,3.0,0.0,2.0,2.8,1.0
11.0,5.0,2022.0,3.0,18.0,0.0,33.0,2003.0,674.0,1915.0,4.0,0.0,1.0,4.4,1.0
11.0,5.0,2022.0,3.0,18.0,0.0,33.0,2003.0,1920.0,679.0,3.0,0.0,2.0,3.4,0.0
11.0,5.0,2022.0,3.0,18.0,0.0,33.0,2003.0,6806.0,684.0,3.0,1.0,1.0,2.8,1.0
11.0,5.0,2022.0,3.0,18.0,0.0,33.0,2003.0,678.0,673.0,4.0,0.0,1.0,5.2,1.0
11.0,5.0,2022.0,3.0,18.0,30.0,33.0,2021.0,341.0,61.0,1.0,0.0,4.0,3.4,0.0
11.0,5.0,2022.0,3.0,18.0,45.0,21.0,2021.0,338.0,68.0,4.0,0.0,1.0,2.6,1.0
11.0,5.0,2022.0,3.0,19.0,0.0,36.0,2015.0,543.0,529.0,1.0,0.0,4.0,2.8,1.0
11.0,5.0,2022.0,3.0,19.0,15.0,33.0,2021.0,76.0,65.0,1.0,0.0,4.0,4.2,0.0
12.0,5.0,2022.0,4.0,18.0,45.0,22.0,2021.0,73.0,57.0,1.0,1.0,3.0,3.6,1.0
23.0,4.0,2022.0,6.0,11.0,30.0,34.0,2021.0,57.0,66.0,4.0,0.0,1.0,3.6,1.0
23.0,4.0,2022.0,6.0,13.0,0.0,34.0,2019.0,586.0,488.0,2.0,0.0,3.0,2.8,1.0
23.0,4.0,2022.0,6.0,13.0,0.0,34.0,2019.0,454.0,102.0,0.0,0.0,5.0,2.4,0.0
23.0,4.0,2022.0,6.0,13.0,30.0,31.0,2002.0,21.0,3.0,0.0,1.0,3.0,3.75,0.0
23.0,4.0,2022.0,6.0,13.0,30.0,31.0,2002.0,1.0,38.0,3.0,1.0,1.0,3.4,1.0
23.0,4.0,2022.0,6.0,13.0,30.0,31.0,2002.0,721.0,28.0,2.0,0.0,3.0,2.8,0.0
23.0,4.0,2022.0,6.0,14.0,0.0,44.0,2016.0,356.0,715.0,4.0,1.0,0.0,2.8,1.0
23.0,4.0,2022.0,6.0,14.0,0.0,34.0,2021.0,65.0,346.0,5.0,0.0,0.0,5.6,1.0
23.0,4.0,2022.0,6.0,14.0,0.0,44.0,2016.0,342.0,387.0,1.0,0.0,4.0,2.4,0.0
23.0,4.0,2022.0,6.0,14.0,0.0,34.0,2021.0,68.0,67.0,2.0,2.0,1.0,2.8,0.0
23.0,4.0,2022.0,6.0,14.0,0.0,44.0,2016.0,1077.0,351.0,0.0,1.0,4.0,1.8,0.0
23.0,4.0,2022.0,6.0,14.0,0.0,44.0,2016.0,322.0,355.0,1.0,3.0,1.0,2.4,1.0
23.0,4.0,2022.0,6.0,14.0,0.0,44.0,2016.0,70.0,69.0,2.0,1.0,2.0,1.8,1.0
23.0,4.0,2022.0,6.0,14.0,30.0,30.0,2003.0,1915.0,678.0,0.0,2.0,3.0,2.2,0.0
23.0,4.0,2022.0,6.0,15.0,0.0,34.0,2015.0,523.0,518.0,4.0,0.0,1.0,5.4,1.0
23.0,4.0,2022.0,6.0,16.0,0.0,34.0,2019.0,108.0,100.0,4.0,0.0,1.0,3.2,1.0
23.0,4.0,2022.0,6.0,16.0,30.0,31.0,2002.0,5.0,4.0,3.0,1.0,1.0,4.0,1.0
23.0,4.0,2022.0,6.0,16.0,45.0,30.0,2003.0,682.0,673.0,3.0,2.0,0.0,2.8,1.0
23.0,4.0,2022.0,6.0,17.0,0.0,34.0,2015.0,527.0,548.0,1.0,1.0,3.0,3.6,0.0
23.0,4.0,2022.0,6.0,18.0,0.0,30.0,2003.0,683.0,684.0,1.0,3.0,1.0,1.8,0.0
24.0,4.0,2022.0,7.0,10.0,30.0,34.0,2019.0,455.0,99.0,1.0,1.0,3.0,3.4,1.0
24.0,4.0,2022.0,7.0,11.0,0.0,34.0,2015.0,529.0,525.0,1.0,0.0,4.0,3.0,1.0
24.0,4.0,2022.0,7.0,12.0,30.0,30.0,2003.0,675.0,676.0,4.0,1.0,0.0,4.2,1.0
24.0,4.0,2022.0,7.0,12.0,30.0,30.0,2003.0,677.0,671.0,0.0,0.0,5.0,2.4,0.0
24.0,4.0,2022.0,7.0,13.0,0.0,34.0,2015.0,522.0,531.0,4.0,0.0,1.0,2.0,1.0
24.0,4.0,2022.0,7.0,13.0,0.0,34.0,2015.0,545.0,512.0,2.0,0.0,3.0,3.6,0.0
24.0,4.0,2022.0,7.0,13.0,0.0,34.0,2021.0,328.0,76.0,2.0,2.0,1.0,1.6,1.0
24.0,4.0,2022.0,7.0,13.0,0.0,34.0,2019.0,445.0,113.0,3.0,0.0,2.0,2.2,1.0
24.0,4.0,2022.0,7.0,13.0,0.0,34.0,2015.0,543.0,526.0,2.0,2.0,1.0,2.8,1.0
24.0,4.0,2022.0,7.0,13.0,0.0,34.0,2021.0,61.0,563.0,3.0,1.0,1.0,3.0,1.0
24.0,4.0,2022.0,7.0,13.0,30.0,31.0,2002.0,36.0,16.0,2.0,2.0,1.0,2.8,0.0
24.0,4.0,2022.0,7.0,14.0,45.0,30.0,2003.0,1920.0,718.0,1.0,1.0,3.0,1.6,1.0
24.0,4.0,2022.0,7.0,15.0,5.0,34.0,2015.0,521.0,576.0,4.0,0.0,1.0,2.0,1.0
24.0,4.0,2022.0,7.0,15.0,30.0,31.0,2002.0,9.0,10.0,2.0,2.0,1.0,2.8,1.0
24.0,4.0,2022.0,7.0,15.0,30.0,34.0,2021.0,64.0,62.0,3.0,1.0,1.0,1.6,1.0
24.0,4.0,2022.0,7.0,16.0,0.0,34.0,2019.0,107.0,104.0,2.0,2.0,1.0,1.4,1.0
24.0,4.0,2022.0,7.0,18.0,45.0,34.0,2015.0,547.0,516.0,1.0,0.0,4.0,2.6,0.0
24.0,4.0,2022.0,7.0,18.0,45.0,34.0,2019.0,110.0,98.0,1.0,0.0,4.0,2.4,0.0
25.0,4.0,2022.0,1.0,18.0,30.0,44.0,2016.0,1081.0,59.0,2.0,2.0,1.0,3.8,0.0
25.0,4.0,2022.0,1.0,18.0,45.0,34.0,2019.0,471.0,109.0,2.0,0.0,3.0,3.2,0.0
26.0,4.0,2022.0,2.0,18.0,45.0,39.0,2016.0,63.0,351.0,3.0,0.0,2.0,3.4,0.0
26.0,4.0,2022.0,2.0,18.0,45.0,27.0,2016.0,357.0,336.0,1.0,0.0,4.0,2.4,0.0
26.0,4.0,2022.0,2.0,22.0,15.0,3.0,2152.0,2051.0,4286.0,2.0,0.0,0.0,1.5,1.0
26.0,4.0,2022.0,2.0,22.0,15.0,3.0,2152.0,9379.0,1768.0,0.0,1.0,4.0,2.2,1.0
26.0,4.0,2022.0,2.0,22.0,15.0,3.0,2152.0,2078.0,7055.0,1.0,0.0,1.0,4.0,0.0
26.0,4.0,2022.0,2.0,22.0,15.0,3.0,2152.0,9340.0,5171.0,0.0,0.0,2.0,3.0,0.0
27.0,4.0,2022.0,3.0,0.0,30.0,3.0,2152.0,1779.0,2061.0,2.0,2.0,0.0,3.75,1.0
27.0,4.0,2022.0,3.0,0.0,30.0,3.0,2152.0,2073.0,5347.0,1.0,1.0,0.0,0.5,1.0
27.0,4.0,2022.0,3.0,16.0,0.0,20.0,2019.0,99.0,115.0,2.0,1.0,2.0,2.6,0.0
27.0,4.0,2022.0,3.0,18.0,15.0,20.0,2019.0,103.0,108.0,2.0,1.0,2.0,3.2,1.0
27.0,4.0,2022.0,3.0,18.0,45.0,39.0,2016.0,343.0,715.0,4.0,0.0,1.0,3.6,1.0
27.0,4.0,2022.0,3.0,22.0,0.0,3.0,2152.0,1838.0,4437.0,0.0,1.0,1.0,4.5,0.0
27.0,4.0,2022.0,3.0,22.0,0.0,3.0,2152.0,3984.0,5680.0,2.0,0.0,0.0,2.5,1.0
28.0,4.0,2022.0,4.0,0.0,0.0,3.0,2152.0,4523.0,1769.0,0.0,0.0,2.0,2.5,0.0
28.0,4.0,2022.0,4.0,0.0,0.0,3.0,2152.0,9373.0,5184.0,1.0,1.0,0.0,0.5,1.0
28.0,4.0,2022.0,4.0,0.0,0.0,3.0,2152.0,4410.0,6667.0,0.0,0.0,2.0,3.5,0.0
28.0,4.0,2022.0,4.0,22.0,0.0,3.0,2152.0,6993.0,1783.0,0.0,0.0,2.0,4.0,0.0
29.0,4.0,2022.0,5.0,18.0,0.0,31.0,2003.0,676.0,1915.0,2.0,2.0,1.0,1.8,1.0
29.0,4.0,2022.0,5.0,18.0,45.0,45.0,2016.0,69.0,356.0,1.0,1.0,3.0,1.8,0.0
30.0,4.0,2022.0,6.0,11.0,30.0,35.0,2021.0,67.0,64.0,0.0,0.0,5.0,3.0,0.0
30.0,4.0,2022.0,6.0,11.0,30.0,45.0,2016.0,357.0,1081.0,1.0,0.0,4.0,3.0,0.0
30.0,4.0,2022.0,6.0,13.0,0.0,35.0,2019.0,104.0,450.0,0.0,2.0,3.0,1.8,0.0
30.0,4.0,2022.0,6.0,13.0,0.0,35.0,2019.0,113.0,471.0,5.0,0.0,0.0,4.4,1.0
30.0,4.0,2022.0,6.0,13.0,30.0,32.0,2002.0,16.0,1.0,0.0,2.0,3.0,3.6,0.0
30.0,4.0,2022.0,6.0,13.0,30.0,32.0,2002.0,15.0,5.0,1.0,0.0,4.0,5.8,1.0
30.0,4.0,2022.0,6.0,13.0,30.0,32.0,2002.0,4.0,36.0,3.0,2.0,0.0,2.8,0.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,2016.0,355.0,74.0,0.0,0.0,5.0,1.6,0.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,2016.0,384.0,1077.0,3.0,0.0,2.0,3.2,1.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,2016.0,351.0,72.0,2.0,0.0,3.0,3.8,1.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,2016.0,336.0,342.0,1.0,0.0,4.0,2.0,0.0
30.0,4.0,2022.0,6.0,14.0,0.0,35.0,2021.0,346.0,328.0,1.0,2.0,2.0,1.4,0.0
30.0,4.0,2022.0,6.0,14.0,0.0,35.0,2021.0,58.0,68.0,4.0,0.0,1.0,2.8,1.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,2016.0,343.0,70.0,1.0,2.0,2.0,2.8,1.0
30.0,4.0,2022.0,6.0,14.0,0.0,35.0,2021.0,76.0,397.0,1.0,1.0,3.0,3.4,0.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,2016.0,1076.0,394.0,3.0,1.0,1.0,3.0,0.0
30.0,4.0,2022.0,6.0,14.0,0.0,35.0,2021.0,340.0,354.0,1.0,1.0,3.0,2.6,0.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,2016.0,59.0,1044.0,1.0,0.0,4.0,3.4,0.0
30.0,4.0,2022.0,6.0,14.0,0.0,45.0,2016.0,387.0,322.0,3.0,1.0,1.0,3.2,1.0
30.0,4.0,2022.0,6.0,16.0,0.0,35.0,2019.0,584.0,107.0,2.0,2.0,1.0,2.6,1.0
30.0,4.0,2022.0,6.0,16.0,30.0,32.0,2002.0,2.0,17.0,0.0,1.0,4.0,3.6,0.0
30.0,4.0,2022.0,6.0,16.0,30.0,35.0,2021.0,341.0,65.0,1.0,0.0,4.0,4.2,0.0
30.0,4.0,2022.0,6.0,16.0,45.0,31.0,2003.0,678.0,684.0,4.0,1.0,0.0,3.0,1.0
30.0,4.0,2022.0,6.0,18.0,45.0,35.0,2019.0,488.0,110.0,0.0,0.0,5.0,4.8,0.0
30.0,4.0,2022.0,6.0,19.0,0.0,35.0,2015.0,529.0,527.0,3.0,0.0,2.0,3.0,1.0
1.0,5.0,2022.0,7.0,10.0,30.0,35.0,2019.0,109.0,454.0,4.0,1.0,0.0,3.2,1.0
1.0,5.0,2022.0,7.0,11.0,0.0,35.0,2015.0,531.0,521.0,2.0,1.0,2.0,3.0,1.0
1.0,5.0,2022.0,7.0,12.0,30.0,31.0,2003.0,718.0,679.0,2.0,1.0,2.0,3.4,0.0
1.0,5.0,2022.0,7.0,12.0,30.0,31.0,2003.0,674.0,672.0,4.0,0.0,1.0,3.4,1.0
1.0,5.0,2022.0,7.0,13.0,0.0,35.0,2015.0,512.0,541.0,4.0,1.0,0.0,2.8,1.0
1.0,5.0,2022.0,7.0,13.0,0.0,35.0,2015.0,525.0,547.0,1.0,1.0,3.0,2.4,0.0
1.0,5.0,2022.0,7.0,13.0,0.0,35.0,2019.0,98.0,99.0,4.0,0.0,1.0,2.2,1.0
1.0,5.0,2022.0,7.0,13.0,0.0,35.0,2021.0,73.0,338.0,4.0,0.0,1.0,5.6,1.0
1.0,5.0,2022.0,7.0,13.0,0.0,35.0,2019.0,445.0,586.0,1.0,2.0,2.0,3.2,0.0
1.0,5.0,2022.0,7.0,13.0,0.0,35.0,2021.0,62.0,61.0,2.0,1.0,2.0,2.8,1.0
1.0,5.0,2022.0,7.0,13.0,0.0,35.0,2015.0,548.0,532.0,5.0,0.0,0.0,2.4,1.0
1.0,5.0,2022.0,7.0,14.0,45.0,31.0,2003.0,1920.0,675.0,0.0,2.0,3.0,2.6,0.0
1.0,5.0,2022.0,7.0,15.0,5.0,35.0,2015.0,526.0,522.0,1.0,2.0,2.0,2.0,0.0
1.0,5.0,2022.0,7.0,15.0,30.0,35.0,2021.0,563.0,57.0,2.0,1.0,2.0,4.0,0.0
1.0,5.0,2022.0,7.0,16.0,0.0,35.0,2019.0,115.0,108.0,1.0,0.0,4.0,3.6,0.0
1.0,5.0,2022.0,7.0,18.0,0.0,31.0,2003.0,683.0,677.0,4.0,1.0,0.0,3.6,1.0
1.0,5.0,2022.0,7.0,18.0,45.0,35.0,2015.0,516.0,523.0,3.0,0.0,2.0,2.2,0.0
2.0,5.0,2022.0,1.0,16.0,15.0,45.0,2016.0,63.0,389.0,3.0,2.0,0.0,4.4,1.0
2.0,5.0,2022.0,1.0,18.0,30.0,32.0,2002.0,3.0,19.0,4.0,0.0,1.0,4.2,1.0
2.0,5.0,2022.0,1.0,18.0,30.0,32.0,2002.0,18.0,721.0,2.0,0.0,3.0,2.6,1.0
2.0,5.0,2022.0,1.0,19.0,0.0,35.0,2021.0,66.0,402.0,3.0,1.0,1.0,2.6,1.0
13.0,4.0,2022.0,3.0,0.0,30.0,2.0,2152.0,5184.0,9372.0,1.0,0.0,1.0,2.0,1.0
13.0,4.0,2022.0,3.0,0.0,30.0,2.0,2152.0,1783.0,2073.0,1.0,1.0,0.0,4.0,1.0
13.0,4.0,2022.0,3.0,0.0,30.0,2.0,2152.0,1769.0,9340.0,2.0,0.0,0.0,7.0,1.0
13.0,4.0,2022.0,3.0,22.0,0.0,2.0,2152.0,9379.0,5167.0,1.0,0.0,1.0,2.0,1.0
13.0,4.0,2022.0,3.0,22.0,0.0,2.0,2152.0,4410.0,5680.0,1.0,3.0,0.0,1.75,1.0
14.0,4.0,2022.0,4.0,0.0,0.0,2.0,2152.0,1779.0,4427.0,1.0,1.0,0.0,0.5,1.0
14.0,4.0,2022.0,4.0,0.0,0.0,2.0,2152.0,6667.0,3984.0,1.0,1.0,0.0,2.0,1.0
14.0,4.0,2022.0,4.0,22.0,0.0,2.0,2152.0,1768.0,4267.0,1.0,0.0,1.0,3.0,1.0
15.0,4.0,2022.0,5.0,11.0,30.0,42.0,2016.0,389.0,351.0,2.0,3.0,0.0,1.6,1.0
15.0,4.0,2022.0,5.0,14.0,0.0,42.0,2016.0,356.0,355.0,4.0,0.0,1.0,2.4,0.0
15.0,4.0,2022.0,5.0,14.0,0.0,42.0,2016.0,74.0,336.0,3.0,1.0,1.0,3.0,1.0
15.0,4.0,2022.0,5.0,14.0,0.0,42.0,2016.0,332.0,1076.0,1.0,1.0,3.0,2.6,0.0
15.0,4.0,2022.0,5.0,14.0,0.0,42.0,2016.0,70.0,387.0,3.0,0.0,2.0,3.2,0.0
15.0,4.0,2022.0,5.0,14.0,0.0,42.0,2016.0,322.0,715.0,5.0,0.0,0.0,3.2,1.0
15.0,4.0,2022.0,5.0,14.0,0.0,42.0,2016.0,1077.0,59.0,1.0,0.0,4.0,4.6,1.0
15.0,4.0,2022.0,5.0,17.0,0.0,33.0,2019.0,488.0,108.0,1.0,1.0,3.0,2.8,0.0
15.0,4.0,2022.0,5.0,19.0,0.0,33.0,2019.0,98.0,107.0,4.0,1.0,0.0,3.2,1.0
15.0,4.0,2022.0,5.0,19.0,0.0,42.0,2016.0,342.0,63.0,1.0,2.0,2.0,2.0,1.0
15.0,4.0,2022.0,5.0,19.0,0.0,32.0,2015.0,529.0,548.0,1.0,1.0,3.0,2.6,0.0
16.0,4.0,2022.0,6.0,10.0,30.0,33.0,2019.0,104.0,471.0,3.0,1.0,1.0,2.2,1.0
16.0,4.0,2022.0,6.0,11.0,30.0,33.0,2021.0,73.0,397.0,3.0,0.0,2.0,2.8,0.0
16.0,4.0,2022.0,6.0,12.0,30.0,33.0,2019.0,115.0,445.0,2.0,3.0,0.0,2.0,1.0
16.0,4.0,2022.0,6.0,12.0,30.0,33.0,2019.0,584.0,455.0,1.0,1.0,3.0,2.6,0.0
16.0,4.0,2022.0,6.0,13.0,30.0,30.0,2002.0,16.0,9.0,0.0,1.0,4.0,2.0,0.0
16.0,4.0,2022.0,6.0,13.0,30.0,30.0,2002.0,17.0,36.0,5.0,0.0,0.0,2.4,1.0
16.0,4.0,2022.0,6.0,13.0,30.0,30.0,2002.0,4.0,11.0,3.0,1.0,1.0,3.6,1.0
16.0,4.0,2022.0,6.0,14.0,0.0,33.0,2021.0,346.0,402.0,1.0,1.0,3.0,2.8,0.0
16.0,4.0,2022.0,6.0,14.0,0.0,33.0,2021.0,340.0,57.0,1.0,2.0,2.0,3.2,1.0
16.0,4.0,2022.0,6.0,14.0,0.0,33.0,2021.0,66.0,68.0,5.0,0.0,0.0,3.4,1.0
16.0,4.0,2022.0,6.0,14.0,30.0,33.0,2019.0,99.0,454.0,3.0,0.0,2.0,2.2,1.0
16.0,4.0,2022.0,6.0,15.0,0.0,32.0,2015.0,527.0,512.0,1.0,0.0,4.0,3.4,1.0
16.0,4.0,2022.0,6.0,16.0,30.0,30.0,2002.0,18.0,1.0,1.0,2.0,2.0,4.2,0.0
16.0,4.0,2022.0,6.0,16.0,45.0,23.0,2003.0,1920.0,6806.0,1.0,1.0,3.0,2.6,1.0
16.0,4.0,2022.0,6.0,19.0,0.0,32.0,2015.0,521.0,546.0,2.0,2.0,1.0,2.2,0.0
17.0,4.0,2022.0,7.0,11.0,0.0,32.0,2015.0,522.0,525.0,3.0,2.0,0.0,2.6,1.0
17.0,4.0,2022.0,7.0,13.0,15.0,33.0,2021.0,67.0,338.0,3.0,1.0,1.0,2.4,1.0
17.0,4.0,2022.0,7.0,13.0,30.0,30.0,2002.0,38.0,5.0,0.0,1.0,4.0,3.2,0.0
17.0,4.0,2022.0,7.0,15.0,5.0,32.0,2015.0,523.0,526.0,3.0,2.0,0.0,3.4,1.0
17.0,4.0,2022.0,7.0,15.0,30.0,30.0,2002.0,28.0,19.0,1.0,1.0,3.0,1.8,1.0
17.0,4.0,2022.0,7.0,17.0,30.0,30.0,2002.0,3.0,721.0,3.0,0.0,2.0,3.0,0.0
17.0,4.0,2022.0,7.0,18.0,45.0,32.0,2015.0,524.0,516.0,5.0,0.0,0.0,2.6,1.0
18.0,4.0,2022.0,1.0,11.0,30.0,43.0,2016.0,343.0,394.0,2.0,2.0,1.0,3.2,0.0
18.0,4.0,2022.0,1.0,14.0,0.0,43.0,2016.0,59.0,70.0,2.0,0.0,3.0,2.8,0.0
18.0,4.0,2022.0,1.0,14.0,0.0,43.0,2016.0,384.0,322.0,1.0,2.0,2.0,1.8,1.0
18.0,4.0,2022.0,1.0,14.0,0.0,43.0,2016.0,69.0,342.0,4.0,0.0,1.0,1.8,1.0
18.0,4.0,2022.0,1.0,14.0,0.0,43.0,2016.0,357.0,1077.0,1.0,1.0,3.0,3.0,0.0
18.0,4.0,2022.0,1.0,14.0,0.0,43.0,2016.0,1076.0,1044.0,1.0,1.0,3.0,4.0,0.0
18.0,4.0,2022.0,1.0,14.0,0.0,43.0,2016.0,336.0,332.0,2.0,1.0,2.0,2.4,1.0
18.0,4.0,2022.0,1.0,14.0,0.0,43.0,2016.0,715.0,389.0,2.0,0.0,3.0,2.0,0.0
18.0,4.0,2022.0,1.0,19.0,0.0,43.0,2016.0,351.0,74.0,1.0,3.0,1.0,3.0,1.0
18.0,4.0,2022.0,1.0,19.0,0.0,33.0,2019.0,102.0,450.0,3.0,1.0,1.0,2.6,0.0
19.0,4.0,2022.0,2.0,16.0,45.0,25.0,2003.0,679.0,6806.0,0.0,0.0,5.0,3.0,0.0
