id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,target
441986.0,17.0,2.0,2024.0,6.0,14.0,30.0,22.0,0.0,55.0,10.0,0.0,1.0,1.0,2.0,1.0,-2.0,1.0,-1.0,2.0,3.4,0.0
333692.0,27.0,10.0,2021.0,3.0,18.0,45.0,10.0,0.0,445.0,108.0,0.0,1.0,0.0,2.0,1.0,-4.0,1.0,-1.0,0.0,2.6,0.0
418670.0,4.0,3.0,2023.0,6.0,14.0,0.0,25.0,0.0,5911.0,445.0,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,2.2,1.0
326999.0,15.0,5.0,2022.0,7.0,11.0,0.0,37.0,0.0,73.0,328.0,1.0,0.0,1.0,0.0,4.0,-1.0,4.0,-4.0,0.0,2.6,1.0
437094.0,1.0,3.0,2024.0,5.0,20.0,0.0,35.0,0.0,74.0,1076.0,2.0,0.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,1.4,1.0
418886.0,26.0,8.0,2022.0,5.0,16.0,30.0,3.0,0.0,5911.0,115.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,-1.0,3.0,2.8,0.0
333627.0,4.0,12.0,2021.0,6.0,17.0,0.0,16.0,0.0,100.0,108.0,0.0,3.0,0.0,3.0,1.0,-4.0,1.0,-1.0,0.0,3.2,0.0
437224.0,4.0,5.0,2024.0,6.0,11.0,30.0,46.0,0.0,385.0,715.0,2.0,1.0,5.0,2.0,1.0,-3.0,1.0,-1.0,1.0,3.0,1.0
422357.0,14.0,1.0,2023.0,6.0,15.0,0.0,27.0,0.0,1081.0,68.0,0.0,3.0,0.0,4.0,1.0,-2.0,1.0,-1.0,2.0,2.4,0.0
327290.0,16.0,10.0,2021.0,6.0,16.0,30.0,8.0,0.0,402.0,61.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,-3.0,2.0,2.6,0.0
329461.0,3.0,4.0,2022.0,7.0,13.0,30.0,28.0,0.0,16.0,11.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,-3.0,2.0,3.6,1.0
437058.0,13.0,2.0,2024.0,2.0,20.0,0.0,32.0,0.0,74.0,715.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,-2.0,3.0,1.4,1.0
441838.0,30.0,9.0,2023.0,6.0,13.0,30.0,6.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,-3.0,0.0,0.0,2.0,2.0,0.0
416548.0,24.0,1.0,2023.0,2.0,17.0,30.0,17.0,0.0,6.0,721.0,0.0,4.0,1.0,6.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0
416223.0,26.0,12.0,2022.0,1.0,17.0,30.0,17.0,0.0,58.0,64.0,0.0,2.0,1.0,3.0,0.0,-3.0,0.0,0.0,2.0,3.6,0.0
327145.0,12.0,5.0,2022.0,4.0,18.0,45.0,22.0,0.0,73.0,57.0,2.0,0.0,3.0,0.0,1.0,-3.0,1.0,-1.0,1.0,3.6,1.0
327203.0,11.0,12.0,2021.0,6.0,17.0,30.0,16.0,0.0,68.0,66.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,3.4,0.0
