HomeTeam,AwayTeam,AvgH,AvgD,AvgA,DayOfWeek,DayOfYear,HourOfDay,MinuteOfHour,target
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,1.88,3.53,4.17,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,2.69,3.44,2.64,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.9,3.65,3.76,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,1.97,3.47,3.8,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,2.3,3.35,3.07,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,1.79,3.68,4.29,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.09,3.38,3.42,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.24,3.43,3.3,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.17,3.29,3.34,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.12,3.5,3.35,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,2.0,3.59,3.49,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,1.84,3.69,4.13,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.48,3.22,2.84,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,2.08,3.46,3.5,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,1.33,5.52,9.61,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,4.02,3.63,1.85,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,3.12,3.24,2.41,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.71,3.35,2.5,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.7,3.36,2.57,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
72,57,2.83,3.32,2.44,4,342,15,00,1
10,4,1.95,3.58,3.86,2,347,19,45,1
10,4,1.95,3.58,3.86,2,347,19,45,1
10,4,1.95,3.58,3.86,2,347,19,45,1
10,4,1.95,3.58,3.86,2,347,19,45,1
10,4,1.95,3.58,3.86,2,347,19,45,1
10,4,1.95,3.58,3.86,2,347,19,45,1
10,4,1.86,3.77,4.01,2,347,20,00,1
10,4,1.86,3.77,4.01,2,347,20,00,1
10,4,1.86,3.77,4.01,2,347,20,00,1
10,4,1.86,3.77,4.01,2,347,20,00,1
10,4,1.86,3.77,4.01,2,347,20,00,1
10,4,1.86,3.77,4.01,2,347,20,00,1
10,4,1.34,5.05,9.21,2,347,19,45,1
10,4,1.34,5.05,9.21,2,347,19,45,1
10,4,1.34,5.05,9.21,2,347,19,45,1
10,4,1.34,5.05,9.21,2,347,19,45,1
10,4,1.34,5.05,9.21,2,347,19,45,1
10,4,1.34,5.05,9.21,2,347,19,45,1
10,4,2.01,3.66,3.57,2,347,19,45,1
10,4,2.01,3.66,3.57,2,347,19,45,1
10,4,2.01,3.66,3.57,2,347,19,45,1
10,4,2.01,3.66,3.57,2,347,19,45,1
10,4,2.01,3.66,3.57,2,347,19,45,1
10,4,2.01,3.66,3.57,2,347,19,45,1
10,4,1.87,3.54,4.27,2,347,19,45,1
10,4,1.87,3.54,4.27,2,347,19,45,1
10,4,1.87,3.54,4.27,2,347,19,45,1
10,4,1.87,3.54,4.27,2,347,19,45,1
10,4,1.87,3.54,4.27,2,347,19,45,1
10,4,1.87,3.54,4.27,2,347,19,45,1
10,4,2.72,3.48,2.53,2,347,19,45,1
10,4,2.72,3.48,2.53,2,347,19,45,1
10,4,2.72,3.48,2.53,2,347,19,45,1
10,4,2.72,3.48,2.53,2,347,19,45,1
10,4,2.72,3.48,2.53,2,347,19,45,1
10,4,2.72,3.48,2.53,2,347,19,45,1
7,3,4.52,4.13,1.74,4,349,20,00,1
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,1.68,4.1,4.73,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,2.34,3.2,3.22,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.24,6.49,12.28,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.58,3.93,5.65,5,350,15,00,0
70,64,1.89,3.49,4.27,5,350,15,00,0
70,64,1.89,3.49,4.27,5,350,15,00,0
70,64,1.89,3.49,4.27,5,350,15,00,0
70,64,1.89,3.49,4.27,5,350,15,00,0
70,64,1.89,3.49,4.27,5,350,15,00,0
70,64,1.89,3.49,4.27,5,350,15,00,0
70,64,1.89,3.49,4.27,5,350,15,00,0
